n_tests,μ,σ,yield_post_pred
1,282.7444425400516,13.948212310864793,278.76606471649814
1,288.5728442491558,14.269673354091235,284.5027777233511
1,271.7402024395043,10.149388109583446,268.84534396747256
1,293.1302446069278,12.155579671828395,289.6631702951058
1,301.54049207188876,11.72233333040307,298.1969904157195
1,282.1917638838546,7.382325938947664,280.08614051455186
1,318.41585442503975,12.952023952067792,314.7216143523601
1,299.49340532345576,18.73795984461141,294.1488721142523
1,290.13909327983316,5.206929567534965,288.65394717948664
1,301.9606544592856,11.718572386731177,298.6182255179966
1,291.0764379598399,10.50498664322412,288.08015392238127
1,295.2521038982832,6.030681765259762,293.53200313833645
1,300.7802258911392,11.102843821568719,297.6134180842563
1,286.1281190604732,7.447402346260928,284.0039342777132
1,304.95091247309955,12.67114634689332,301.3367856945579
1,305.0933666672353,15.542348328209101,300.66030151617457
1,312.72649275400687,23.49028740253451,306.02647726898687
1,309.9984420365322,40.97556170577345,298.31119048309006
1,293.6317766382519,18.894449635747808,288.24260863995903
1,306.7009162170247,8.159425451633055,304.3736446967576
1,290.3811684074545,11.11877677243393,287.20981612584086
1,297.6135973563359,6.899545940560032,295.64567487632524
1,299.05183402968225,11.229284796042544,295.84896210521754
1,295.77805958655904,23.535119921067327,289.0652567497602
1,314.2358393121182,12.288580469586044,310.7308298576039
1,280.7930424171067,7.131099403458343,278.7590751177865
1,330.7288502775857,32.697674139581245,321.4026585922641
1,341.14258087993943,21.6277878209636,334.97379670016187
1,288.401183028203,16.369025679364466,283.7323288908714
1,316.55433163832697,19.088247098593065,311.1098877730441
1,319.2397357307902,16.811852756167916,314.444576273267
1,300.5776983412878,12.986790222892063,296.8735420615867
1,286.46188001469346,11.525603733314302,283.17449054328677
1,297.4654544816305,8.664706143204628,294.99406431352406
1,297.4654544816305,8.664706143204628,294.99406431352406
1,291.94606677295366,11.541872046377991,288.654037173158
1,291.8412593726402,8.605361017823286,289.3867959135263
1,293.05629853665096,8.561059872930059,290.61447086830896
1,283.130649109626,11.35966282389904,279.89059012181997
1,308.7579598511987,11.44549522934044,305.4934193219062
1,307.58481203021887,11.576254761165576,304.2829756231438
1,285.422407807679,8.961093273775326,282.8664806422019
1,287.76031993504273,6.310260597347073,285.9604763234156
1,292.07836606347763,5.278429738589509,290.5728263321364
1,289.20368769662525,3.7007987869387344,288.14812763665094
1,350.2140392409049,30.47546741468047,341.52167630414704
1,350.2140392409049,30.47546741468047,341.52167630414704
1,344.17478885521393,54.85492617424458,328.5287965989671
1,365.6455715465368,59.48644967494102,348.67855334275083
1,292.89150171728613,4.6460090614781855,291.5663441267456
1,298.416721844036,7.716995086930269,296.2156424917809
1,288.56029501580156,8.896074960751218,286.0229126938424
1,296.38971483298036,15.209837164129073,292.0514901540732
1,286.902136712775,12.598580907479134,283.30870740631707
1,312.82328296856684,15.274948500219127,308.46648691364464
1,289.53296380961564,7.7692478925104815,287.3169806547581
1,308.08630102995977,11.574704106261805,304.7849069083148
1,302.16645184691964,25.942437282696105,294.7670220939031
1,300.7285755071672,16.590384910762577,295.99658419945087
1,314.781518229199,26.3493916756344,307.26601493959004
1,310.8860428023522,27.60162289229907,303.01337195669316
1,305.7764142184231,28.310413396588114,297.7015786536615
1,274.10167771986113,9.824162994310594,271.29958155725143
1,274.10167771986113,9.824162994310594,271.29958155725143
1,274.10167771986113,9.824162994310594,271.29958155725143
1,312.6852128959779,12.289071132717233,309.1800634921084
1,257.5889399405597,19.225907827843965,252.1052318039695
1,257.5889399405597,19.225907827843965,252.1052318039695
1,263.8545492432661,29.310860018757868,255.49436136477544
1,259.69596685474335,31.299086439696392,250.7686872425612
1,261.4693463698339,32.09988735551181,252.31365837573463
1,265.7673603127684,18.13201666530978,260.59565720201346
1,285.1013693862226,33.85830771475107,275.44413607536376
1,293.8155170024308,37.98156240248634,282.98222867857424
1,290.0444650116046,13.743102468664858,286.12458962760496
1,303.14986945446384,11.140295013951407,299.9723796340067
1,291.5395269667812,24.193480950204215,284.63894315419594
1,283.1149598658076,15.490880358703171,278.69657466253824
1,292.47338738318206,19.468348453754906,286.9205291370182
1,293.0823075265033,4.566754964287139,291.77975517996566
1,299.0832179310805,11.236578436549474,295.87826567854233
1,294.03518866927845,29.412048099304695,285.64613942800645
1,292.5762516183427,4.3365258538729385,291.33936635277536
1,292.5762516183427,4.3365258538729385,291.33936635277536
1,294.4104130852757,6.1222106071357905,292.6642060181822
1,291.0870171264748,6.38012934351807,289.2672452068946
1,289.9061004685096,3.7719659563042125,288.8302417579227
1,289.9061004685096,3.7719659563042125,288.8302417579227
1,296.3479392897558,10.954007266065926,293.2235833783954
1,287.0772932141251,12.763744303267288,283.43675519033326
1,283.4339981907227,11.716665235661589,280.09211321645637
1,300.5708626878422,8.594412442998044,298.11952203517217
1,285.1610541158716,9.191653000001788,282.5393655695536
1,286.85514563292895,5.695155930400816,285.23074520438536
1,306.6218254719753,13.110400014828503,302.8824125985219
1,304.1434238926092,16.195732427709146,299.52399731014924
1,271.6021679972703,17.798545091117596,266.525579291572
1,261.5924820954864,14.10613092099457,257.56906194805197
1,329.62688689314365,18.706391082163044,324.291357881872
1,344.90196490842817,48.43371599230156,331.0874618508595
1,284.916056554882,22.404431226394074,278.5257543172981
1,286.83955457434087,4.765594112978584,285.48028834634096
1,294.6422579098501,4.792737519385651,293.27524970576764
1,294.6422579098501,4.792737519385651,293.27524970576764
1,292.0765715388074,9.901904899419137,289.2523014470696
1,297.55840730349314,6.675732380741444,295.65432202950916
1,288.5990294868278,6.676744818049822,286.6946554404875
1,288.5990294868278,6.676744818049822,286.6946554404875
1,288.5990294868278,6.676744818049822,286.6946554404875
1,288.5990294868278,6.676744818049822,286.6946554404875
1,288.5990294868278,6.676744818049822,286.6946554404875
1,287.98912817788914,5.087608205191319,286.5380155042818
1,287.98912817788914,5.087608205191319,286.5380155042818
1,287.73931597198043,2.954357092393065,286.8966596890617
1,287.73931597198043,2.954357092393065,286.8966596890617
1,287.73931597198043,2.954357092393065,286.8966596890617
1,287.73931597198043,2.954357092393065,286.8966596890617
1,287.73931597198043,2.954357092393065,286.8966596890617
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,293.88350502827535,1.9390042356916877,293.3304526887262
1,292.91202018821446,2.813606377776101,292.1095095174503
1,292.91202018821446,2.813606377776101,292.1095095174503
1,292.91202018821446,2.813606377776101,292.1095095174503
1,292.91202018821446,2.813606377776101,292.1095095174503
1,292.91202018821446,2.813606377776101,292.1095095174503
1,292.91202018821446,2.813606377776101,292.1095095174503
1,292.91202018821446,2.813606377776101,292.1095095174503
1,291.1516615548857,2.778841099065011,290.3590668081677
1,291.1516615548857,2.778841099065011,290.3590668081677
1,291.1516615548857,2.778841099065011,290.3590668081677
1,292.96681545121595,2.86418728476685,292.1498778450007
1,292.96681545121595,2.86418728476685,292.1498778450007
1,292.96681545121595,2.86418728476685,292.1498778450007
1,292.96681545121595,2.86418728476685,292.1498778450007
1,292.96681545121595,2.86418728476685,292.1498778450007
1,293.15847573926635,2.5628367324123498,292.4274908220325
1,293.15847573926635,2.5628367324123498,292.4274908220325
1,289.1943838402381,13.949795937078862,285.215554327015
1,312.9352488304541,16.481605304057478,308.2342841780055
1,283.78605730014823,8.387297177036801,281.3937910838759
1,284.5994541422832,15.12317915068532,280.2859464888438
1,325.93883651372414,17.50059112771102,320.9472317051761
1,318.75997309913015,37.22751321868396,308.14175839788913
1,306.0218748868025,32.76608716011111,296.676170102766
1,327.63223862481044,19.71456168188872,322.0091542288833
1,294.24805014474487,15.432683702159215,289.84626407852903
1,284.56112421518753,12.705524546989636,280.93719191706896
1,294.70506106760007,13.231335436158648,290.93115439755263
1,300.4050391299844,13.906631503633637,296.43852118909456
1,294.24685164496924,11.530230430657326,290.95814252415545
1,294.3078349945559,7.14321295609698,292.2704126080813
1,284.29759549298797,10.284164062237952,281.36429555984
1,284.2449954241841,10.721839752731617,281.18685947462336
1,283.7009450372395,17.722501201527148,278.6460459443188
1,306.53780724427116,18.41774626183017,301.2846069305059
1,281.8673287957236,12.5129229321476,278.2983312789369
1,303.72063745306247,7.671228014200882,301.53261201073775
1,286.26282821044765,12.569195371475836,282.67778039132037
1,297.0243143946007,9.596546127919009,294.28714023585337
1,301.1977798801484,19.586658133263356,295.61117676440716
1,320.0467158616552,28.237301128251644,311.99273373821615
1,278.8063926847561,6.386419839650834,276.98482655888216
1,318.90710314327544,20.830135016009166,312.9658294257278
1,281.6274160627772,6.481515658984059,279.77872623887544
1,319.120902767137,38.57173530719956,308.11928242023373
1,310.47603077131953,18.473111515001094,305.2070389073182
1,302.15082814577437,27.415740168609982,294.3311756862156
1,317.3470957782668,18.670163064511062,312.0218999006474
1,322.22286344874584,40.131097330075555,310.7764741843327
1,304.09928340846204,31.3102305341576,295.1688252227624
1,327.3604315744126,24.14016040539247,320.4750561102731
1,321.3475276918342,18.82399986559239,315.9784537240174
1,312.2851529792102,20.18927102186544,306.5266696469386
1,331.2093941527557,16.042379899485415,326.6337075338032
1,305.8955986556486,33.35804999215648,296.3810513166746
1,313.6228312576933,12.047469605796689,310.18659263144997
1,313.6228312576933,12.047469605796689,310.18659263144997
1,288.8572484869579,9.845366286318841,286.0491046169551
1,292.4743833625221,3.942526474902025,291.3498765406475
1,292.4743833625221,3.942526474902025,291.3498765406475
1,292.4743833625221,3.942526474902025,291.3498765406475
1,288.73478216411326,3.9573098029261544,287.6060587685976
1,288.73478216411326,3.9573098029261544,287.6060587685976
1,294.48631853395773,3.3387104975786563,293.53403507950486
1,294.48631853395773,3.3387104975786563,293.53403507950486
1,294.48631853395773,3.3387104975786563,293.53403507950486
1,294.48631853395773,3.3387104975786563,293.53403507950486
1,290.91660458801573,9.156216421383053,288.3050234372103
1,287.2263905456947,4.32854136243141,285.9917826561075
1,287.2263905456947,4.32854136243141,285.9917826561075
1,287.2263905456947,4.32854136243141,285.9917826561075
1,290.5029500978682,8.902553510757269,287.9637199319633
1,295.42696861093617,8.719319010061326,292.94000149192436
1,290.84646102563426,7.689425816271765,288.6532451165614
1,290.84646102563426,7.689425816271765,288.6532451165614
1,297.55515435014723,4.2057937608057365,296.35555713614474
1,297.55515435014723,4.2057937608057365,296.35555713614474
1,296.80330038808194,4.6347941417842256,295.4813415721807
1,275.1583170130024,15.09182875593191,270.85375127358515
1,297.3744379084825,26.833217295954903,289.7209354921431
1,302.94123677990575,12.201065683081106,299.46118872389223
1,314.7224163884293,19.8161018043713,309.0703702185857
1,263.53364101743114,13.119972215084129,259.7914979138686
1,324.9739277843679,16.19120352246743,320.3557929585702
1,313.88040709147543,14.07688564290314,309.86532842631914
1,304.59774592596983,20.283724236606126,298.81232218251773
1,290.8388104666147,5.13707995542842,289.37358721670915
1,285.44843607807104,16.136415271178958,280.8459282271902
1,297.9676294855001,10.777010967990076,294.8937573301525
1,287.7854862675957,5.896711624389814,286.10359713115855
1,287.7854862675957,5.896711624389814,286.10359713115855
1,302.0837790473764,12.17566193488016,298.61097677356247
1,284.39446970242193,6.416010113059981,282.56446369300596
1,288.60365802468255,16.188900463017745,283.98618008884586
1,290.62909876204697,23.044310436939295,284.05628702401594
1,299.3697612608083,23.20823707290732,292.75019356017145
1,282.49492416926864,29.908692279026553,273.96421962861007
1,278.90868201088773,28.460694452340537,270.79098254312686
1,298.58376750567413,23.96694136572776,291.7477984292968
1,307.54179841213283,22.87613690718363,301.0169539566738
1,294.7164657551197,2.9831477011340763,293.86559767295466
1,294.7164657551197,2.9831477011340763,293.86559767295466
1,294.7164657551197,2.9831477011340763,293.86559767295466
1,287.2790573145016,3.5546390984181944,286.26518564086297
1,290.64642353560447,2.9037391881689536,289.81820474067
1,290.64642353560447,2.9037391881689536,289.81820474067
1,288.56654200953756,1.5325006813573334,288.12943461617334
1,288.56654200953756,1.5325006813573334,288.12943461617334
1,288.56654200953756,1.5325006813573334,288.12943461617334
1,288.56654200953756,1.5325006813573334,288.12943461617334
1,288.56654200953756,1.5325006813573334,288.12943461617334
1,288.56654200953756,1.5325006813573334,288.12943461617334
1,288.56654200953756,1.5325006813573334,288.12943461617334
1,288.56654200953756,1.5325006813573334,288.12943461617334
1,288.56654200953756,1.5325006813573334,288.12943461617334
1,288.56654200953756,1.5325006813573334,288.12943461617334
1,289.2592983725293,2.5486216272393576,288.53236795761586
1,289.2592983725293,2.5486216272393576,288.53236795761586
1,289.2592983725293,2.5486216272393576,288.53236795761586
1,289.35185781519164,2.6383961827567664,288.5993214593282
1,289.35185781519164,2.6383961827567664,288.5993214593282
1,293.1930846536493,4.351961014755426,291.9517968954621
1,293.1930846536493,4.351961014755426,291.9517968954621
1,285.34813461500585,3.8432695821446403,284.25193833301836
1,291.39642038504087,5.063985038698577,289.9520456273472
1,300.5994777073471,9.815068659867478,297.7999754756055
1,289.0357297819006,9.099913461177373,286.44020763875085
1,259.23789352961944,17.443155658961672,254.26267074839254
1,314.27592192725353,38.56195776996809,303.2770903776831
1,292.8813218831888,24.66565339591078,285.8460627197395
1,299.84267478285693,6.089282837306486,298.1058595364748
1,288.8114890827179,5.563321969125741,287.2246909860172
1,303.5730212716586,9.195917969527313,300.9501162497235
1,286.1242878913916,13.803815832337175,282.18709554273414
1,299.2299974359734,5.9187187624521655,297.541831315212
1,284.94976424960254,6.028502305872588,283.23028512579805
1,301.726702521949,10.437352339272001,298.749709473827
1,290.2669427210749,6.654246940954678,288.3689856300632
1,301.33856715632646,10.03770007397188,298.47556489598196
1,287.29710470180993,23.138407202348677,280.6974542208325
1,289.61153190280794,13.12691906762477,285.8674073837439
1,298.4869985033199,13.374470270030724,294.6722662108799
1,293.08274004908753,7.302574315923854,290.9998638305565
1,287.1135561342499,8.719273041998186,284.6266021264755
1,292.0305411765205,3.9834698657453202,290.89435627902435
1,293.7772499298105,3.8124874525003536,292.68983347847154
1,293.7772499298105,3.8124874525003536,292.68983347847154
1,294.94480525991673,33.917611794842514,285.27065694720505
1,280.8255427610079,44.73323203358936,268.0665099665559
1,276.88469870731114,29.021751089225226,268.606971901839
1,278.9652205031483,20.35494446534965,273.15948297522647
1,277.43733433168325,19.389691041987536,271.90691113996644
1,296.7246648101996,11.126774379276728,293.5510314117664
1,293.9726957496835,26.66418840735085,286.3674045855803
1,298.2163648790503,6.439664770057864,296.3796119718436
1,285.98066436371107,14.013979535374338,281.9835280884167
1,288.17561661143867,18.651055315257196,282.8558707401853
1,290.18758360368076,11.432861318601482,286.92664658064325
1,296.37709260455955,5.381674271404621,294.842104958991
1,298.0687861870488,8.784936240792605,295.56310339826035
1,287.86932398321636,19.184233769732895,282.39750232676505
1,310.83980730634994,16.786931156387354,306.0517561102788
1,312.35106462313973,24.446552401760027,305.3782985245235
1,281.20713957302974,5.035197359114312,279.7709757791139
1,280.14797589632684,6.224881132654698,278.37248463619454
1,279.5551261986278,13.933877683712177,275.58083696804255
1,283.742622193581,18.86813147601402,278.36096079044944
1,282.1808417090662,8.0026233212294,279.8982940648329
1,303.1655984471047,14.313356097316978,299.0830725140979
1,312.5294083137402,16.32856725251113,307.87209392821205
1,299.96716454063215,14.638308488085165,295.79195408603005
1,314.7679392951258,61.60048097096762,297.19794667146675
1,295.77118958545606,84.97048571448056,271.53548908928997
1,267.0415161011036,8.912173732913708,264.4995420080464
1,296.93389818973196,18.79155346550239,291.5740787439783
1,296.9956747853621,17.904488863185424,291.88886827512044
1,288.4218600832835,22.723791875593523,281.9404682281791
1,285.18782466013687,17.687735825363113,280.1428415190584
1,283.136451884112,17.493787972149775,278.1467875051051
1,299.79427878499564,5.165705656696091,298.3208907715657
1,300.0329954445773,8.649146963477724,297.56604314235636
1,304.52500984960614,20.486750924373393,298.681677834169
1,294.9352417847695,14.505394651688974,290.79794166931174
1,305.0095846689775,15.052889739675294,300.71612530758875
1,297.3791754601086,7.512411758244648,295.2364483726293
1,298.0371087591805,6.1849689848843346,296.2730014384407
1,298.0371087591805,6.1849689848843346,296.2730014384407
1,293.52668383774966,5.498093588761234,291.9584905010085
1,298.4113951511222,17.544751980651704,293.40719456656404
1,287.8020129107993,11.736754743733448,284.4543979080807
1,288.3742297957029,12.840453737516512,284.7118123292073
1,284.8866212690283,13.127202015828106,281.14241604608395
1,301.17589645617596,11.505687291065753,297.89418765053483
1,284.25718068002175,8.581196774345981,281.80960946546446
1,290.26874157537094,18.28826480119019,285.05247260162906
1,292.2935054091066,5.32701963906698,290.77410662699964
1,292.2935054091066,5.32701963906698,290.77410662699964
1,292.2935054091066,5.32701963906698,290.77410662699964
1,292.2935054091066,5.32701963906698,290.77410662699964
1,305.3519008569769,7.833889630692945,303.11748026713275
1,277.88975350339314,22.989263378145047,271.33264255863065
1,304.97967148079914,5.032320533643899,303.54432822921507
1,294.3059044079422,8.274196406005432,291.9458973507126
1,291.76931022241524,8.652546235390071,289.30138836311477
1,293.7107809885863,10.087067016249962,290.833698045786
1,292.44797764721653,4.354154768264755,291.2060641758471
1,292.44797764721653,4.354154768264755,291.2060641758471
1,292.44797764721653,4.354154768264755,291.2060641758471
1,289.03337226868655,3.2239591276280346,288.113818765231
1,289.03337226868655,3.2239591276280346,288.113818765231
1,289.03337226868655,3.2239591276280346,288.113818765231
1,289.03337226868655,3.2239591276280346,288.113818765231
1,289.03337226868655,3.2239591276280346,288.113818765231
1,289.03337226868655,3.2239591276280346,288.113818765231
1,289.03337226868655,3.2239591276280346,288.113818765231
1,289.03337226868655,3.2239591276280346,288.113818765231
1,293.72489153147626,3.3866249958962786,292.75894166778863
1,293.72489153147626,3.3866249958962786,292.75894166778863
1,293.72489153147626,3.3866249958962786,292.75894166778863
1,294.65109457251947,26.265253643444055,287.15958954691195
1,303.356484739734,10.13730490302808,300.46507269939735
1,294.8169327583911,5.792720303604389,293.1647045387248
1,297.84705182414524,7.011689016844998,295.84714334350497
1,274.8730150027284,18.27421093846328,269.66075454094215
1,274.705174995193,8.863368895317109,272.1771212583255
1,307.7375917272515,10.034190029332091,304.8755906191295
1,279.6219866845215,16.100210310131168,275.02980539097473
1,282.5216166515189,15.465997193494774,278.1103287472036
1,281.1854995759418,12.014450668584134,277.75867877362
1,294.30765900268005,27.290567356512287,286.5237089491833
1,299.550902422722,9.77534029067963,296.7627317121403
1,291.487584652546,6.410919152426269,289.6590307119998
1,291.50057291593436,3.8787776344575193,290.3942488523552
1,291.50057291593436,3.8787776344575193,290.3942488523552
1,288.08740601041325,5.513366637474649,286.5148564194837
1,297.9556794824161,8.071854679359156,295.6533853291865
