a_opt,u_opt,stress_meas,strength_meas,SCF_meas
no_action,0.02614796559999999,56.212656479164366,440.0471353792514,
strengthen,0.05458822029226533,68.71153195498563,428.1434695747377,
no_action,0.024325786000000016,54.4293919604676,423.84360663700005,
no_action,0.012006133199999991,44.84423768854949,417.80027398386954,
no_action,0.008489113400000026,40.641551642615056,402.6023288343786,
no_action,0.030928240800000006,56.660547982004694,408.54668068757314,
strengthen,0.05196171538032572,66.48225053845462,430.87191632960054,
no_action,0.043612533699999956,62.12491656803157,418.3907723178596,
strengthen,0.060244916602609805,73.88398107754782,435.3314787682539,
no_action,0.01692279249999995,48.13743398233654,403.44561854739186,
no_action,0.02026025440000001,52.37024204454307,433.89229072168075,
no_action,0.017476430700000045,49.5931380416596,417.617676027281,
no_action,0.04623166000000001,63.04259052384941,422.0680403820685,
no_action,0.0341419583,59.21359906660384,428.35705926750035,
no_action,0.014621536599999985,48.74076458182912,445.8299190980952,
no_action,0.02165613919999998,53.069247114753715,429.4187171027304,
no_action,0.035707601499999964,60.73273204851216,449.9741080548775,
no_action,0.038998451200000006,60.21148865104991,412.8603114327184,
no_action,0.015155235100000053,47.164410084024915,409.8029591105385,
no_action,0.04225033700000003,61.83440966786809,422.854299398821,
no_action,0.03477011750000003,58.97173743130034,418.0811108319126,
no_action,0.05004110959999997,64.04790199436636,418.49407916367386,
no_action,0.01395820449999996,46.457768571715285,413.15485586918015,
no_action,0.009691526799999961,43.361985362587106,435.60075814773154,
strengthen,0.054917087981239135,68.07893883727202,415.5790543409248,
no_action,0.010855088400000046,45.69045765585406,454.5847637970671,
no_action,0.026162205999999966,54.87617323909072,418.00548777622913,
no_action,0.02325766600000001,53.29888696164677,415.59523243222844,
strengthen,0.05289563454901372,67.50369578727359,428.91232193828193,
strengthen,0.05360494992523203,66.97425147300437,416.63187655150153,
strengthen,0.05100176111251074,65.58702667141307,433.8253092455644,
no_action,0.03740045110000001,60.46998205764472,426.0049174533989,
no_action,0.030916096400000037,58.027635111577816,431.9049150145722,
no_action,0.02407615360000004,53.98010358523699,419.48749777478605,
no_action,0.034356739599999964,57.79643403510698,400.77433396719806,
no_action,0.028072259899999952,55.98950791076997,420.36726046171617,
no_action,0.0073090340000000475,39.69447186528835,412.6529232599149,
no_action,0.031098715599999993,56.885577564623695,411.1179689964081,
strengthen,0.059116924140428746,71.17120928457234,410.11487898669355,
no_action,0.017416605700000032,50.65419249881078,441.6783387394655,
no_action,0.007538372500000001,41.44754711472375,447.22839041940586,
no_action,0.03637821149999998,58.73242419464617,403.96048502527464,
no_action,0.017052284799999984,50.13294910134853,434.1858169115811,
no_action,0.021154213300000002,51.89394371856035,416.2076805233797,
no_action,0.004507026800000036,36.981700072312876,452.51104129701815,
no_action,0.02521722879999999,55.098977486045165,428.1901526172213,
no_action,0.02741077000000003,55.76670366381553,421.4396526591619,
no_action,0.011072905899999985,44.38343061140606,421.9116206067092,
no_action,0.037508935600000015,59.9569078049267,416.33102726293015,
no_action,0.02355553450000003,53.754155058893,422.7145025840914,
strengthen,0.05884087124968404,72.3357077462502,428.62388884890606,
strengthen,0.05123315340475273,66.02144346131121,437.29434018429646,
no_action,0.022246501599999968,52.838046038282876,417.8348090771395,
no_action,0.022544674299999956,52.60510638234263,414.22496916807154,
no_action,0.01939773119999999,51.159757703372115,422.3219941341802,
no_action,0.009620427999999959,42.78674231258867,420.76598617963293,
no_action,0.04710432819999999,63.36657787212859,422.99568396101006,
no_action,0.042501780000000045,61.188266728377585,409.7184664139209,
no_action,0.03590101349999997,58.010901449745084,396.08065638514387,
no_action,0.010159220499999955,42.445670634441576,402.83684460363645,
no_action,0.0179548504,49.573243495146954,413.9505861498516,
no_action,0.027861188000000037,54.99386782523351,406.6951762919059,
no_action,0.014994472799999992,47.06103645722483,410.67224154331,
no_action,0.012752083199999986,46.24256262773848,427.14556524451257,
no_action,0.01287137940000005,44.98948504390111,405.89680777624403,
no_action,0.01374905439999996,46.797262320125974,424.9226466085733,
no_action,0.022463657199999987,52.62162383400869,415.16211137610844,
no_action,0.03300419919999997,58.23717790178398,420.1428743028438,
strengthen,0.05693209881368064,70.26567695472741,421.19943007907636,
no_action,0.01687267680000004,49.15552434963972,418.2042213136663,
no_action,0.025598030299999963,54.808039579994066,420.0220240063293,
no_action,0.03225678929999998,56.53379069119158,395.05533572136943,
no_action,0.016781077600000027,47.56578100005353,395.9182054047512,
no_action,0.016497731800000026,48.72391710807383,416.5606733619775,
no_action,0.03972307750000004,59.98824909827399,403.8102382979936,
no_action,0.03619629010000003,60.56356093109003,440.74131057224116,
no_action,0.04075336880000002,60.86894412629325,413.4411975515088,
no_action,0.01151281159999995,43.8600766674772,403.24695896451465,
no_action,0.027096475599999947,55.74992361871219,425.04890882709236,
no_action,0.034019281600000006,59.196062179504096,429.23098383778176,
no_action,0.020015943199999997,49.979230431424064,395.51280305017383,
no_action,0.028563153000000008,55.5587089358938,409.71756215515273,
no_action,0.01925840599999995,50.178407931630446,407.91915747023563,
no_action,0.0077381144999999485,39.49504973176481,401.88464946494895,
strengthen,0.052451261563912485,65.29883102667156,411.3132616756091,
no_action,0.024820094800000025,53.16592434724235,401.2627500627149,
no_action,0.01924076720000001,50.57015621229145,413.618832817463,
no_action,0.01660455059999999,48.27584322083166,406.46032864237264,
no_action,0.01527779159999998,48.04467629513361,423.51031309192854,
no_action,0.02520610779999999,54.623211532209744,420.39174971166227,
no_action,0.024461211999999954,54.073467747472,417.2838053919494,
no_action,0.00515357400000005,36.24734416788823,406.27788806358035,
no_action,0.023204404000000012,53.34709677537329,419.07109962094506,
no_action,0.012910393199999981,45.64407699632239,415.0196923534262,
no_action,0.022253878899999968,52.2569731916206,409.830555630305,
no_action,0.03306959269999998,57.78910401454181,409.6122772294815,
strengthen,0.05282392275141806,64.64263021731819,397.406390395135,
no_action,0.022385361999999964,51.704981542621574,399.8960794246509,
no_action,0.037578205600000025,58.94724012256211,400.394863838762,
no_action,0.03190733739999996,56.73543883793275,400.42924909655784,
no_action,0.023012961000000054,53.89139728860695,429.14483354249853,
no_action,0.050093943200000046,64.06735048817407,418.66901557171286,
no_action,0.021904099999999982,52.439553375143646,414.88492232054085,
no_action,0.011994084999999988,44.63580483229639,409.5664890033778,
no_action,0.009328219999999998,41.214190095944076,396.19154135862107,
no_action,0.02710492600000003,54.25604793099504,401.4228666487477,
no_action,0.04378571359999994,62.25238214104813,421.07018442308345,
no_action,0.035160474200000014,58.704860874540316,410.0861569074101,
strengthen,0.054336455500706406,68.27849734695788,424.99482117817206,
no_action,0.016429025500000027,47.316958943111544,396.93367824949485,
no_action,0.01878266939999995,50.76309750390345,423.72826411506014,
no_action,0.016649248000000005,48.502119672870556,409.405793719549,
no_action,0.03648335199999997,59.45198466539082,413.3223357033427,
no_action,0.028763335199999962,56.334613190985195,418.8569851248373,
no_action,0.014145065400000045,47.808160248075325,434.23397083834396,
no_action,0.01983029319999996,51.332192131214825,419.7912968244241,
no_action,0.029336352399999988,57.57141454625289,437.8810632433852,
no_action,0.03220063240000004,57.14704449564954,405.2190762552196,
no_action,0.014795877700000015,46.52477202434165,402.5284541455523,
no_action,0.0342027761,58.46834482748203,414.0142827449225,
no_action,0.029611657000000013,56.13770166191362,409.8136393978784,
no_action,0.03958991440000004,60.27045849487716,410.1770720699876,
no_action,0.014074154400000038,45.94946019152561,405.47829000931466,
no_action,0.010021621399999958,43.42902984456881,425.2318004254913,
no_action,0.05017867779999996,63.55232511867786,407.6117052388841,
no_action,0.010964738700000032,45.324754394238056,441.93866962064266,
no_action,0.02300528319999995,52.80330012904215,409.74708734754824,
no_action,0.021156952000000007,51.51915329738213,407.62594276389484,
no_action,0.04661376230000003,63.08399127804683,419.3456438926998,
no_action,0.047239636699999976,62.65294445513844,408.5382411493109,
no_action,0.04097500899999995,61.52353607871453,423.66931708456275,
no_action,0.03141145720000005,57.35749677297592,416.7869833379376,
no_action,0.026675757999999994,55.36906123184581,421.9792746449982,
no_action,0.021999722400000032,52.07376546979964,411.05132985827794,
no_action,0.029742023800000017,55.180828991400816,394.58281495495703,
no_action,0.024513096499999998,53.70972099357349,411.82556478028613,
no_action,0.008409417400000008,40.44312557026123,405.03656434810955,
no_action,0.026900617599999954,54.439255652816,403.6857282508896,
strengthen,0.053833481017569906,66.06989555235441,402.80295915079455,
no_action,0.01652516110000002,49.3659766269661,430.5803736320445,
no_action,0.008213312999999944,41.870390905297455,435.4646951580623,
no_action,0.030778607899999977,55.94286491032419,397.38678635838636,
no_action,0.016242241599999985,48.94160657636275,423.9865817615358,
no_action,0.01949211520000005,50.37531946070202,408.16492754596277,
no_action,0.005455604600000052,38.234523775657756,440.1136906780889,
no_action,0.02267349789999995,52.98469609494797,418.7100989710129,
no_action,0.023951146000000034,53.52832502766767,412.76932325252693,
no_action,0.011617339700000007,44.26063898156751,413.18467852104226,
no_action,0.03156113299999996,56.939777627468686,408.27347881176956,
no_action,0.021249137400000007,51.88980959040589,413.8912545947666,
strengthen,0.053430721931073476,67.01797139085083,419.0918084280056,
no_action,0.041555155499999996,61.877216290319254,426.7222368528076,
no_action,0.020671094200000018,51.14395989076983,409.5968816031568,
no_action,0.0205097568,50.95431218672184,406.4200429374801,
no_action,0.01829470479999995,49.77758228468289,413.5458276363161,
no_action,0.01019625099999999,42.960696003937784,412.1764632438152,
no_action,0.03709808339999998,59.71575880248967,414.13870819181386,
no_action,0.01651596320000004,45.49200130524749,368.6118127617996,
no_action,0.015626610200000002,44.33155251148674,361.31896071878685,
no_action,0.008705164800000054,38.64676283820101,364.9318487813309,
no_action,0.011235707899999947,41.24992067600783,370.8749490716126,
no_action,0.013602385600000044,43.229660622050936,366.99510102461943,
no_action,0.01024991679999998,40.33240337120216,369.12184632923186,
no_action,0.009237596800000025,40.033477410583316,377.9309961968444,
no_action,0.009655893399999949,39.57582390110752,366.5681715214048,
no_action,0.009727334799999987,40.23606683058465,376.74228505617344,
no_action,0.012305443300000052,42.36326112538751,371.52281512949327,
no_action,0.014466014200000044,44.414194012478404,374.1862902042565,
no_action,0.020607826600000045,48.807285770171475,374.7512859722718,
no_action,0.010971103900000001,41.09735978482088,373.14959080875366,
no_action,0.013076521300000032,43.16179176086428,374.1216652146156,
no_action,0.014965531999999948,43.79207679884467,360.7706680030376,
no_action,0.011126729500000043,40.51674799151443,361.2320896623822,
no_action,0.010703491200000026,40.93972663315847,372.27069954894205,
no_action,0.016185875000000016,45.05372654322684,365.4523734240389,
no_action,0.014609468600000008,45.263844003412274,385.20135403878436,
no_action,0.01605732680000005,45.37537715413044,370.6025522811988,
no_action,0.009398164000000042,39.16333730509093,365.15115843209514,
no_action,0.01323833139999997,43.50579004269336,376.8098040842534,
no_action,0.014340582400000024,44.764401182840444,379.0461788556707,
no_action,0.012295266400000004,41.39819668747358,361.01529976843415,
no_action,0.01370259780000005,43.435953927369084,368.6113292072267,
no_action,0.01163455120000001,41.47094101165096,367.6496279331301,
no_action,0.007710195000000031,37.56912644229056,364.4226601177646,
no_action,0.018624870999999987,46.993276406889024,369.46463340219924,
no_action,0.013197342,42.56205251971445,364.09009790164924,
no_action,0.011583739500000023,41.614016730016765,370.69754317119447,
no_action,0.011031999399999992,40.77607947383984,366.8695156735197,
no_action,0.010102468799999986,40.691651856440075,375.98703627718737,
no_action,0.01304078409999998,43.09428819539548,374.31937693371145,
no_action,0.012953426499999976,42.89350878984002,372.6573961586632,
no_action,0.006892204799999968,36.38298771614677,366.7719551308104,
no_action,0.01262946009999999,42.6282209666038,373.61315608946524,
no_action,0.009650817799999989,39.81489633218781,371.44665621113757,
no_action,0.012551191999999989,42.23008210409303,368.67175274255766,
no_action,0.014987815899999979,44.250546853159776,368.55502783745686,
no_action,0.01898157339999995,46.75361638328396,362.02790020121506,
no_action,0.012658794799999984,42.028481725453965,363.3592674579123,
no_action,0.015989755999999966,44.67352549480382,363.6259936350476,
no_action,0.014897862400000017,43.865723461450166,363.64438123518556,
no_action,0.012327044499999995,42.82701236093074,379.0001097759844,
no_action,0.01758562379999995,46.54351064811724,373.39814066736164,
no_action,0.012274657199999983,42.29676469647823,371.37458760865735,
no_action,0.009407009200000038,39.446651540065545,368.5305424723153,
no_action,0.008431379699999964,38.196997079429224,361.37825672772493,
no_action,0.013477368400000023,42.96019138222522,364.17572063499904,
no_action,0.016324842800000017,45.880641369819244,374.68217154375503,
no_action,0.015254694400000046,44.585002872651735,368.8084361464179,
no_action,0.019262840500000045,48.08152087485714,376.78088058259897,
no_action,0.011087983000000023,40.4258723034778,361.7751162329816,
no_action,0.011318069999999958,41.684483443624885,376.1035861162721,
no_action,0.010966264799999959,40.858720974831506,368.4446102789133,
no_action,0.015394453600000024,44.857870115116086,370.53899061914274,
no_action,0.01373616089999996,43.71933247466729,373.49865784252654,
no_action,0.009669535000000007,40.60527061366651,381.7215383079015,
no_action,0.011707927000000007,41.892330233617955,373.9982832935898,
no_action,0.013556988099999945,44.17104152130853,383.67182983132335,
no_action,0.014870842500000037,44.01605156260199,366.2057529441341,
no_action,0.01038040870000001,40.13654694309141,364.7669362347022,
no_action,0.015019314999999978,44.49862162987817,370.90901098056395,
no_action,0.014001599999999947,43.6474157366311,368.66270674617317,
no_action,0.015941403200000037,45.15679607573493,368.85705325046507,
no_action,0.009893700999999977,39.926429482905974,366.3443681288405,
no_action,0.008345529099999971,39.00590883154956,376.90760581079303,
no_action,0.017568071200000035,46.355411227252006,367.48521710552586,
no_action,0.008503847600000003,39.698272181070756,385.84164469864317,
no_action,0.012739003299999996,42.429613596362216,368.62711787558527,
no_action,0.012341519100000031,41.96061286426731,367.49283065661234,
no_action,0.01688835359999996,46.184364654768686,373.7599693057323,
no_action,0.017396835799999955,46.02693618122732,367.9806844344462,
no_action,0.015874370699999973,45.61444958521073,376.0720640485145,
no_action,0.014211904000000053,44.092913701497366,372.3917193583581,
no_action,0.013172813199999966,43.36669010967648,375.168309748363,
no_action,0.012421943999999963,42.16317031990991,369.32456472657447,
no_action,0.014522896200000024,43.29794325270029,360.51798637531107,
no_action,0.012988337999999988,42.76065988995603,369.7385887319554,
no_action,0.007938287800000055,37.9153861155411,366.1081542584336,
no_action,0.013509118800000053,43.02710316640834,365.38579137387967,
no_action,0.019388230000000006,47.274887370777144,364.91372845310633,
no_action,0.010307356400000023,41.17422192371626,379.7677683262048,
no_action,0.007630389000000015,38.436657103034285,382.37967112765074,
no_action,0.014763059199999984,43.57625675630148,362.0174168949399,
no_action,0.010339236999999946,41.019231965009716,376.24172210525205,
no_action,0.011757883599999963,41.542857749687144,367.7810540781707,
no_action,0.006344934999999996,37.10875261146111,384.865732775719,
no_action,0.012371981000000032,42.495863684523016,373.42011011494066,
no_action,0.012861105399999961,42.69440980179523,370.24326586764425,
no_action,0.009058522899999977,39.309632116499,370.4653781064991,
no_action,0.01473478319999999,43.940352810310415,367.83910213126285,
no_action,0.012191236800000005,42.09598529092276,370.8432213783977,
no_action,0.01899083800000001,47.62114704402769,373.6242301743485,
no_action,0.01594969430000004,45.7436219462527,377.7046203109949,
no_action,0.01207405100000003,41.823583376641764,368.5467949888794,
no_action,0.012043264899999961,41.75431955894916,366.84797279496297,
no_action,0.011368000000000045,41.32455002486808,370.65850347322584,
no_action,0.008675228199999996,38.83486225906624,369.92623253775986,
no_action,0.015537396699999984,44.9542066557336,370.97554779055395,
no_action,0.02456831199999998,52.071668092759325,387.5527739185547,
no_action,0.022765378000000003,50.23116132180412,377.8391634977765,
no_action,0.010323269999999996,41.214913520614466,382.65129830134174,
no_action,0.014251917800000014,45.34360032877735,390.56712609695967,
no_action,0.018818188599999952,48.48352756642333,385.39941774389956,
no_action,0.012823694499999982,43.88839022296068,388.2321058652796,
no_action,0.011311902400000018,43.414284637698046,399.9653275798515,
no_action,0.011761304800000039,42.68843237478874,384.8307750720197,
no_action,0.011957051300000021,43.73559756528355,398.3820407045365,
no_action,0.016616603200000024,47.10939184536887,391.43004206645713,
no_action,0.02077220710000005,50.3622332337703,394.977619761591,
no_action,0.034024667499999994,57.32980920001198,395.73015782866264,
no_action,0.01392621999999999,45.10163415610154,393.59680276544486,
no_action,0.017758530399999972,48.375885506538694,394.89154342696685,
no_action,0.021585667600000025,49.37553657797909,377.10887282330145,
no_action,0.013960420700000031,44.180766348213346,377.72345683133386,
no_action,0.013700799200000002,44.85162322539823,392.42617606827827,
no_action,0.02391886539999999,51.37655110752499,383.3446036863761,
no_action,0.021101657200000012,51.709803733790324,409.64897716985195,
no_action,0.02401492000000005,51.88669867321931,390.20431107118594,
no_action,0.01116872999999996,42.03421619827271,382.9434046674761,
no_action,0.0182143186,48.92147715203607,398.47197171244534,
no_action,0.02107778800000004,50.91767236366031,401.45067924089676,
no_action,0.015765162400000032,45.57877055303906,377.4347066194068,
no_action,0.01902307719999996,48.81071496778234,387.55212985492756,
no_action,0.014927044300000025,45.69414524420757,386.27120553853615,
no_action,0.008542677699999945,39.505749709195264,381.97309171228875,
no_action,0.029082763200000028,54.45273566290439,388.68867622546867,
no_action,0.018076614199999952,47.42468098973571,381.5301402045709,
no_action,0.014951777599999994,45.921067646839525,390.3308328343451,
no_action,0.013864803799999992,44.59207389724784,385.23214612397027,
no_action,0.012897146499999956,44.45816915081237,397.37609784890594,
no_action,0.017692146799999975,48.26882281667513,395.15488273559293,
no_action,0.017506867200000054,47.95038062656729,392.9412311106283,
no_action,0.006829314700000033,37.62449793100616,385.10220174847376,
no_action,0.016854491200000044,47.52962614128243,394.21424193942966,
no_action,0.01163297470000002,43.06760845779883,391.3286032797367,
no_action,0.016489729599999947,46.89816590264777,387.63261012231675,
no_action,0.021193231000000035,50.10268390561991,387.47714004725367,
no_action,0.02949434080000002,54.072627640435854,378.78342534535005,
no_action,0.016710263999999975,46.57842162447945,380.55672100283266,
no_action,0.02324335820000001,50.773540782804794,380.91198313600563,
no_action,0.020971242300000026,49.4923424050974,380.9364742381505,
no_action,0.016737381999999967,47.84491528564927,401.38931818628095,
no_action,0.02680148140000005,53.73939361040368,393.9278552100054,
no_action,0.01644899209999995,47.00392650445085,391.2326125309961,
no_action,0.011371526400000054,42.4835611160169,387.44452711385077,
no_action,0.009925355000000025,40.50157146811375,377.91814197244383,
no_action,0.018553912000000006,48.05614122837037,381.64418418489805,
no_action,0.024784896,52.68806295150243,395.6381018498622,
no_action,0.022053887999999966,50.63314123538004,387.8146636355724,
no_action,0.031036442100000006,56.17872419640861,398.43344746631794,
no_action,0.01369022249999996,44.03663476735783,378.44673333877205,
no_action,0.014618187199999966,46.03282997898207,397.53133474728213,
no_action,0.013826009800000039,44.72314580921402,387.33007095261405,
no_action,0.022697517899999964,51.06591690805746,390.1196510205955,
no_action,0.019317047799999987,49.26016188681057,394.0617376299956,
no_action,0.012142996000000017,44.3211658956381,405.01408616335243,
no_action,0.015188913399999948,46.36248125386842,394.7272066343453,
no_action,0.01892465050000003,49.97658605245654,407.6117491837638,
no_action,0.020940175000000005,49.73076730546557,384.34805680924717,
no_action,0.012874489600000039,43.57775602349315,382.43164538338834,
no_action,0.021465068499999962,50.49613798020577,390.6124943715099,
no_action,0.01983930960000002,49.14609977221122,387.620561436257,
no_action,0.023647544799999975,51.540022493320095,387.8794184949491,
no_action,0.012315948999999993,43.24450339722782,384.5326833304902,
no_action,0.009868592899999973,41.7845298932398,398.60223732930996,
no_action,0.027440797000000017,53.441062258278045,386.05222087809244,
no_action,0.01026581680000005,42.882639038258816,410.50180319583586,
no_action,0.017068933599999947,47.21462886466274,387.5731593469005,
no_action,0.016248868000000027,46.470779564594814,386.0623616390371,
no_action,0.025712005599999976,53.16977723777834,394.40978771206136,
no_action,0.02638020249999995,52.92009093274543,386.71215153087,
no_action,0.023744561200000014,52.2658747562294,397.4893493780399,
no_action,0.020424043899999966,49.8526729749166,392.5873666799801,
no_action,0.018269886999999985,48.70086046482552,396.2856067083685,
no_action,0.016426292799999964,46.792041795743735,388.50211374769606,
no_action,0.01987770879999995,48.591825877149724,376.77231712770424,
no_action,0.01747723779999999,47.7396782663554,389.0535671255243,
no_action,0.008952871500000015,40.054927989661245,384.2180616297367,
no_action,0.018621218399999973,48.162265335274405,383.2559206728653,
no_action,0.03042981789999999,54.899379141356896,382.62716318821555,
no_action,0.013304481499999965,45.22353982555257,402.4117900599788,
no_action,0.00858972960000004,40.881679490582286,405.8906768001112,
no_action,0.020459764000000047,49.033239484178615,378.7694622548503,
no_action,0.013460399199999973,44.9777210785616,397.71532301060165,
no_action,0.015081887999999988,45.80820735880692,386.4462567207759,
no_action,0.006760878399999948,38.77558293460953,409.20195120811314,
no_action,0.016630400000000045,47.31970350172723,393.9571171028401,
no_action,0.017315642799999975,47.63460362929091,389.72576464926976,
no_action,0.010768850800000007,42.26624417951571,390.02160388269965,
no_action,0.020363852000000016,49.61070680224079,386.5235729984264,
no_action,0.016162399199999955,46.68548431434301,390.5248668478179,
no_action,0.03020782990000004,55.448557421822876,394.2289919090832,
no_action,0.023912453200000017,52.47074601500124,399.663809442526,
no_action,0.015933385800000033,46.25344666619262,387.4661744218354,
no_action,0.015870927599999973,46.1435921632358,385.20345239367,
no_action,0.01442368000000005,45.46196472592074,390.27883446460226,
no_action,0.010256568399999999,41.513244872740096,389.3034966204196,
no_action,0.022904113599999998,51.21870956573459,390.7011171280216,
no_action,0.03384573840000005,57.71498312823798,401.8303375544129,
no_action,0.030048750299999982,55.10115381700596,389.75075150967126,
no_action,0.010583857600000024,42.29656480272602,395.7349936092123,
no_action,0.016537101399999976,48.15999479188731,405.57890527855267,
no_action,0.02414163749999998,52.61921981534941,399.15248142575024,
no_action,0.014453396800000018,46.0933515778498,402.6751365887505,
no_action,0.01241376400000005,45.42004187047222,417.2662572064792,
no_action,0.012766988800000045,44.38920952018872,398.4453326122677,
no_action,0.013244153200000053,45.87636029399255,415.2973240070412,
no_action,0.02019895979999997,50.66771586981434,406.6520044920675,
no_action,0.027579415199999957,55.28729798706985,411.0636772030822,
strengthen,0.05200230207896501,65.18242827194592,411.999513410152,
no_action,0.01593212079999995,47.81636211177583,409.3465301285702,
no_action,0.02242301499999999,52.466349977711246,410.9566349761997,
no_action,0.027943311999999998,53.88602270740152,388.84258156483554,
no_action,0.016077138800000057,46.50857487294979,389.6068617948589,
no_action,0.015519399999999961,47.46130452159833,407.8907700865113,
no_action,0.03248884809999997,56.72780004398463,396.59716963759115,
no_action,0.029519055299999986,57.201074848687085,429.3085847636272,
no_action,0.032805638100000034,57.452295428249606,405.12771821912685,
no_action,0.011823841899999965,43.46011246657003,396.0982492712255,
no_action,0.023196348000000033,53.24118191936405,415.4091598024939,
no_action,0.028359015399999965,56.07611501356644,419.113400793576,
no_action,0.018723018900000055,48.49397608171719,389.2477797564287,
no_action,0.024731237799999972,53.08388098010795,401.8295366141172,
no_action,0.01784469249999998,48.6578275569248,400.2366134036543,
no_action,0.008176306600000016,39.86926459471538,394.8915940395681,
no_action,0.04301824700000001,61.09649973284094,403.2429152737578,
no_action,0.021940536999999982,51.11547950756048,394.34075139514,
no_action,0.01775152719999995,48.98009555220458,405.2850572988725,
no_action,0.015614567199999985,47.09270080204887,398.9444669143326,
no_action,0.01460645599999999,46.90253353036614,414.04636038442266,
no_action,0.022297399299999965,52.31430294299185,411.28411669511934,
no_action,0.02191659580000005,51.86206144974006,408.5312787575752,
no_action,0.005982183400000007,37.197570517172785,398.7828715654515,
no_action,0.020756216999999966,51.264519281558236,410.11436096658576,
no_action,0.01274123979999997,44.92770336086911,406.52585793075974,
no_action,0.02008117340000004,50.36773948880352,401.92961972150147,
no_action,0.027979512399999962,54.91869426752039,401.73628129554504,
no_action,0.04371559039999995,60.55668238131494,390.9250102808623,
no_action,0.020459651499999953,49.91364881140747,393.1302333183754,
no_action,0.03088900090000002,55.87142391616893,393.5720278026304,
no_action,0.02759363579999996,54.05190663647075,393.60248428203136,
no_action,0.020508265599999964,51.712282919304386,419.0370938276879,
no_action,0.039080091999999955,60.083433986392706,409.75821809176426,
no_action,0.020101949600000002,50.517937339378655,406.40648640372893,
no_action,0.012129030600000035,44.098257859669204,401.6957247240802,
no_action,0.009756096000000047,41.28349905627777,389.8489670278051,
no_action,0.023728985400000013,52.01225930031519,394.48257343798207,
no_action,0.034501631399999955,58.590367546541046,411.88503505774935,
no_action,0.02966864079999998,55.672032934221015,402.1560165999901,
no_action,0.048808956499999945,63.54769387725712,415.36125208067403,
no_action,0.01545593040000004,46.30388377555228,390.5063091092222,
no_action,0.0171580308,49.13881686975466,414.2394088380895,
no_action,0.015719740400000015,47.27884497211276,401.5533901040864,
no_action,0.030575651100000045,56.28664721126892,405.02243724517797,
no_action,0.025012639599999997,53.722171232193915,409.9247106874206,
no_action,0.013695383800000016,46.7079658548977,423.5447583081984,
no_action,0.01818269920000004,49.60697714951051,410.75227013750475,
no_action,0.024644243999999982,54.73961409792622,426.7751425434135,
no_action,0.02744323719999997,54.390510114026256,397.84503709515946,
no_action,0.014305483899999971,45.652198745134086,395.4618391169629,
no_action,0.028666577500000012,55.477465258752574,405.63532405101637,
no_action,0.02555763870000005,53.56018383657778,401.91463629786386,
no_action,0.03218578110000003,56.9599569186465,402.23654401068217,
