a_opt,u_opt,meas,error
no_action,0.009861281499999985,42.89350878984002,1.0
no_action,0.004814695999999952,36.38298771614677,1.0
no_action,0.009625408000000002,42.6282209666038,1.0
no_action,0.007463569000000003,39.81489633218781,1.0
no_action,0.009436168000000023,42.23008210409303,1.0
no_action,0.011565725199999988,44.250546853159776,1.0
no_action,0.014675890000000025,46.75361638328396,1.0
no_action,0.009184461000000033,42.028481725453965,1.0
no_action,0.011882924599999956,44.67352549480382,1.0
no_action,0.010909676699999982,43.865723461450166,1.0
no_action,0.009890001200000054,42.82701236093074,1.0
no_action,0.014369177199999972,46.54351064811724,1.0
no_action,0.009547572999999976,42.29676469647823,1.0
no_action,0.007017311699999973,39.446651540065545,1.0
no_action,0.005889026299999989,38.196997079429224,1.0
no_action,0.009946761799999981,42.96019138222522,1.0
no_action,0.01333360419999996,45.880641369819244,1.0
no_action,0.01168410639999995,44.585002872651735,1.0
no_action,0.017638643600000004,48.08152087485714,1.0
no_action,0.007992463600000055,40.4258723034778,1.0
no_action,0.009110599100000005,41.684483443624885,1.0
no_action,0.008202615400000002,40.858720974831506,1.0
no_action,0.012235748499999977,44.857870115116086,1.0
no_action,0.010576531999999972,43.71933247466729,1.0
no_action,0.008106087399999962,40.60527061366651,1.0
no_action,0.009296728000000032,41.892330233617955,1.0
no_action,0.011226845799999996,44.17104152130853,1.0
no_action,0.010939535699999947,44.01605156260199,1.0
no_action,0.007748398399999967,40.13654694309141,1.0
no_action,0.011793401599999975,44.49862162987817,1.0
no_action,0.010793226600000039,43.6474157366311,1.0
no_action,0.012653020599999953,45.15679607573493,1.0
no_action,0.00750145499999999,39.926429482905974,1.0
no_action,0.006665559999999959,39.00590883154956,1.0
no_action,0.01413882369999997,46.355411227252006,1.0
no_action,0.007326126900000007,39.698272181070756,1.0
no_action,0.009560667999999994,42.429613596362216,1.0
no_action,0.00930185029999997,41.96061286426731,1.0
no_action,0.013765556800000023,46.184364654768686,1.0
no_action,0.013228368000000046,46.02693618122732,1.0
no_action,0.01305938799999995,45.61444958521073,1.0
no_action,0.011059807999999949,44.092913701497366,1.0
no_action,0.010231384899999973,43.36669010967648,1.0
no_action,0.009313803499999995,42.16317031990991,1.0
no_action,0.010306894800000022,43.29794325270029,1.0
no_action,0.009629392000000014,42.76065988995603,1.0
no_action,0.005833143900000004,37.9153861155411,1.0
no_action,0.009873232300000034,43.02710316640834,1.0
no_action,0.015729662399999955,47.274887370777144,1.0
no_action,0.008699433400000012,41.17422192371626,1.0
no_action,0.006364462399999993,38.436657103034285,1.0
no_action,0.01045623480000002,43.57625675630148,1.0
no_action,0.008315231199999995,41.019231965009716,1.0
no_action,0.008845889499999982,41.542857749687144,1.0
no_action,0.005281562800000028,37.10875261146111,1.0
no_action,0.009610467999999983,42.495863684523016,1.0
no_action,0.009861122999999972,42.69440980179523,1.0
no_action,0.006971287599999987,39.309632116499,1.0
no_action,0.011136165000000031,43.940352810310415,1.0
no_action,0.009177487600000034,42.09598529092276,1.0
no_action,0.01642400639999997,47.62114704402769,1.0
no_action,0.012995885799999995,45.7436219462527,1.0
no_action,0.009081852400000034,41.823583376641764,1.0
no_action,0.00904698540000004,41.75431955894916,1.0
no_action,0.008604917200000006,41.32455002486808,1.0
no_action,0.006797905700000051,38.83486225906624,1.0
no_action,0.012047050099999956,44.9542066557336,1.0
no_action,0.02601291309999998,52.071668092759325,1.0
no_action,0.02182488760000001,50.23116132180412,1.0
no_action,0.008444789200000025,41.214913520614466,1.0
no_action,0.012475281599999999,45.34360032877735,1.0
no_action,0.018477122600000007,48.48352756642333,1.0
no_action,0.01076053060000004,43.88839022296068,1.0
no_action,0.010491914499999977,43.414284637698046,1.0
no_action,0.009662260000000034,42.68843237478874,1.0
no_action,0.010748585800000043,43.73559756528355,1.0
no_action,0.01558481580000004,47.10939184536887,1.0
no_action,0.022290813999999992,50.3622332337703,1.0
no_action,0.036297400000000035,57.32980920001198,1.0
no_action,0.012384791200000023,45.10163415610154,1.0
no_action,0.0184505036,48.375885506538694,1.0
no_action,0.020159129000000053,49.37553657797909,1.0
no_action,0.0116332549,44.180766348213346,1.0
no_action,0.012249552799999952,44.85162322539823,1.0
no_action,0.02462744019999996,51.37655110752499,1.0
no_action,0.025644096399999983,51.709803733790324,1.0
no_action,0.025687080299999998,51.88669867321931,1.0
no_action,0.009332584000000033,42.03421619827271,1.0
no_action,0.019493565500000032,48.92147715203607,1.0
no_action,0.02320952799999998,50.91767236366031,1.0
no_action,0.01287273879999995,45.57877055303906,1.0
no_action,0.01915484590000005,48.81071496778234,1.0
no_action,0.01308324400000005,45.69414524420757,1.0
no_action,0.0070362604000000495,39.505749709195264,1.0
no_action,0.031679581999999984,54.45273566290439,1.0
no_action,0.016964580699999954,47.42468098973571,1.0
no_action,0.013523205299999952,45.921067646839525,1.0
no_action,0.011812300899999961,44.59207389724784,1.0
no_action,0.011611620499999975,44.45816915081237,1.0
no_action,0.018209647900000014,48.26882281667513,1.0
no_action,0.017988687999999975,47.95038062656729,1.0
no_action,0.005806049200000052,37.62449793100616,1.0
no_action,0.0168822448,47.52962614128243,1.0
no_action,0.009764847999999993,43.06760845779883,1.0
no_action,0.01533079599999998,46.89816590264777,1.0
no_action,0.022017980300000017,50.10268390561991,1.0
no_action,0.030866663800000027,54.072627640435854,1.0
no_action,0.014246100100000048,46.57842162447945,1.0
no_action,0.022994084599999964,50.773540782804794,1.0
no_action,0.020341270500000008,49.4923424050974,1.0
no_action,0.017123156699999975,47.84491528564927,1.0
no_action,0.030383473100000002,53.73939361040368,1.0
no_action,0.01520481380000005,47.00392650445085,1.0
no_action,0.00951983199999995,42.4835611160169,1.0
no_action,0.007824309099999982,40.50157146811375,1.0
no_action,0.01769023830000005,48.05614122837037,1.0
no_action,0.02752714150000002,52.68806295150243,1.0
no_action,0.0229792781,50.63314123538004,1.0
no_action,0.03462996900000004,56.17872419640861,1.0
no_action,0.01105383680000005,44.03663476735783,1.0
no_action,0.013680107200000013,46.03282997898207,1.0
no_action,0.012134309500000051,44.72314580921402,1.0
no_action,0.023899683000000005,51.06591690805746,1.0
no_action,0.019557758399999958,49.26016188681057,1.0
no_action,0.011569704400000047,44.3211658956381,1.0
no_action,0.014474310999999962,46.36248125386842,1.0
no_action,0.021601384,49.97658605245654,1.0
no_action,0.020427148000000006,49.73076730546557,1.0
no_action,0.010315023700000037,43.57775602349315,1.0
no_action,0.022692731200000038,50.49613798020577,1.0
no_action,0.019569756999999965,49.14609977221122,1.0
no_action,0.02517690699999997,51.540022493320095,1.0
no_action,0.010113892300000038,43.24450339722782,1.0
no_action,0.009145462600000043,41.7845298932398,1.0
no_action,0.029382788800000004,53.441062258278045,1.0
no_action,0.009895976000000029,42.882639038258816,1.0
no_action,0.015393352499999957,47.21462886466274,1.0
no_action,0.01404463899999997,46.470779564594814,1.0
no_action,0.028779308800000014,53.16977723777834,1.0
no_action,0.028379165200000056,52.92009093274543,1.0
no_action,0.026598840400000046,52.2658747562294,1.0
no_action,0.020929115399999976,49.8526729749166,1.0
no_action,0.018893413399999948,48.70086046482552,1.0
no_action,0.014412878000000018,46.792041795743735,1.0
no_action,0.01879330180000005,48.591825877149724,1.0
no_action,0.016781032799999984,47.7396782663554,1.0
no_action,0.007663808200000011,40.054927989661245,1.0
no_action,0.0180570256,48.162265335274405,1.0
no_action,0.0322625473,54.899379141356896,1.0
no_action,0.012566635799999948,45.22353982555257,1.0
no_action,0.008338007500000022,40.881679490582286,1.0
no_action,0.019200251400000035,49.033239484178615,1.0
no_action,0.01226359450000003,44.9777210785616,1.0
no_action,0.013082372499999995,45.80820735880692,1.0
no_action,0.006532892499999998,38.77558293460953,1.0
no_action,0.01598361599999998,47.31970350172723,1.0
no_action,0.016415081100000006,47.63460362929091,1.0
no_action,0.009409275999999966,42.26624417951571,1.0
no_action,0.020385610000000054,49.61070680224079,1.0
no_action,0.014297751700000028,46.68548431434301,1.0
no_action,0.033553980400000016,55.448557421822876,1.0
no_action,0.027599290599999993,52.47074601500124,1.0
no_action,0.013892633500000029,46.25344666619262,1.0
no_action,0.013729787199999954,46.1435921632358,1.0
no_action,0.012789225999999987,45.46196472592074,1.0
no_action,0.008808030099999975,41.513244872740096,1.0
no_action,0.02476517690000002,51.21870956573459,1.0
no_action,0.036860899999999974,57.71498312823798,1.0
no_action,0.032501003200000045,55.10115381700596,1.0
no_action,0.009347670899999994,42.29656480272602,1.0
no_action,0.018192812799999958,48.15999479188731,1.0
no_action,0.027865360900000025,52.61921981534941,1.0
no_action,0.013617606800000015,46.0933515778498,1.0
no_action,0.012537928800000042,45.42004187047222,1.0
no_action,0.011507155999999963,44.38920952018872,1.0
no_action,0.013371260799999951,45.87636029399255,1.0
no_action,0.022995071700000036,50.66771586981434,1.0
no_action,0.03349565700000001,55.28729798706985,1.0
strengthen,0.05371386972158026,65.18242827194592,1.0
no_action,0.016707636999999997,47.81636211177583,1.0
no_action,0.027443919999999955,52.466349977711246,1.0
no_action,0.030617718000000016,53.88602270740152,1.0
no_action,0.014331435600000053,46.50857487294979,1.0
no_action,0.015822929199999947,47.46130452159833,1.0
no_action,0.035534960000000004,56.72780004398463,1.0
no_action,0.03604848000000005,57.201074848687085,1.0
no_action,0.036523780000000006,57.452295428249606,1.0
no_action,0.010552491999999969,43.46011246657003,1.0
no_action,0.02887861199999997,53.24118191936405,1.0
no_action,0.03452213599999998,56.07611501356644,1.0
no_action,0.018444445999999948,48.49397608171719,1.0
no_action,0.028462754199999996,53.08388098010795,1.0
no_action,0.01887051399999995,48.6578275569248,1.0
no_action,0.007297372000000024,39.86926459471538,1.0
no_action,0.04497767549999998,61.09649973284094,1.0
no_action,0.023973968800000023,51.11547950756048,1.0
no_action,0.019178475799999983,48.98009555220458,1.0
no_action,0.01557390049999996,47.09270080204887,1.0
no_action,0.014952775200000046,46.90253353036614,1.0
no_action,0.026792214999999953,52.31430294299185,1.0
no_action,0.025822788799999996,51.86206144974006,1.0
no_action,0.005483020000000005,37.197570517172785,1.0
no_action,0.024145903299999993,51.264519281558236,1.0
no_action,0.012249552799999952,44.92770336086911,1.0
no_action,0.022354262499999944,50.36773948880352,1.0
no_action,0.03241415000000003,54.91869426752039,1.0
no_action,0.04325406639999996,60.55668238131494,1.0
no_action,0.0209073662,49.91364881140747,1.0
no_action,0.034364307699999985,55.87142391616893,1.0
no_action,0.03116616019999996,54.05190663647075,1.0
no_action,0.025480167300000023,51.712282919304386,1.0
no_action,0.04180395999999997,60.083433986392706,1.0
no_action,0.022477700000000045,50.517937339378655,1.0
no_action,0.011513995599999993,44.098257859669204,1.0
no_action,0.008651748000000015,41.28349905627777,1.0
no_action,0.026467888600000045,52.01225930031519,1.0
no_action,0.038416034499999974,58.590367546541046,1.0
no_action,0.03375794519999997,55.672032934221015,1.0
strengthen,0.05153709859456217,63.54769387725712,1.0
no_action,0.014049506600000039,46.30388377555228,1.0
no_action,0.018976246699999977,49.13881686975466,1.0
no_action,0.015596723399999957,47.27884497211276,1.0
no_action,0.034731920200000044,56.28664721126892,1.0
no_action,0.030374634199999972,53.722171232193915,1.0
no_action,0.014213417599999945,46.7079658548977,1.0
no_action,0.020462905200000048,49.60697714951051,1.0
no_action,0.03214479130000003,54.73961409792622,1.0
no_action,0.031284448600000014,54.390510114026256,1.0
no_action,0.012981968399999988,45.652198745134086,1.0
no_action,0.03363537019999996,55.477465258752574,1.0
no_action,0.029395630000000006,53.56018383657778,1.0
no_action,0.035807400000000045,56.9599569186465,1.0
no_action,0.012206047800000008,45.17892394043163,1.0
no_action,0.009945933000000018,43.10551589946827,1.0
no_action,0.040967257499999965,59.659753267065184,1.0
no_action,0.01146467470000001,44.665015660880734,1.0
no_action,0.023178931000000014,50.81717014512475,1.0
no_action,0.021399593399999972,49.760778973769305,1.0
no_action,0.03989372099999999,59.27448288965044,1.0
no_action,0.03916783359999998,58.919886322548685,1.0
no_action,0.03718527999999999,57.990789268929994,1.0
no_action,0.031695771999999955,54.563636677342885,1.0
no_action,0.02776962400000005,52.927869101026225,1.0
no_action,0.02215847559999995,50.21702539981916,1.0
no_action,0.028247907499999947,52.7730216396082,1.0
no_action,0.025508138800000024,51.56282864399397,1.0
no_action,0.008008410800000032,40.649190161535756,1.0
no_action,0.026454681599999974,52.16297338929956,1.0
no_action,0.047185890399999986,61.73080862758295,1.0
no_action,0.017937187200000038,47.98948867509246,1.0
no_action,0.009159408000000036,41.823316407803766,1.0
no_action,0.029808284799999973,53.399903236914135,1.0
no_action,0.016557893200000007,47.640384691192494,1.0
no_action,0.019103250999999988,48.81981495254094,1.0
no_action,0.006535885000000019,38.8323049118616,1.0
no_action,0.02372279580000003,50.96639381034587,1.0
no_action,0.02528310730000005,51.413604978772845,1.0
no_action,0.011351843200000045,43.78963124257767,1.0
no_action,0.03130359820000006,54.22000399723141,1.0
no_action,0.02171325489999998,50.065695846126864,1.0
no_action,0.04917438640000005,62.510734194403334,1.0
no_action,0.038003412000000014,58.28174092944951,1.0
no_action,0.020267919000000023,49.45212968809249,1.0
no_action,0.01985696079999999,49.29611780901077,1.0
no_action,0.01835730840000005,48.32809215264797,1.0
no_action,0.009854152399999982,42.72024552205353,1.0
no_action,0.03535856000000004,56.50363849512617,1.0
no_action,0.020601510400000023,49.66156787847794,1.0
no_action,0.01816904559999999,48.09721396896754,1.0
no_action,0.008034325000000009,40.43377978905116,1.0
no_action,0.010778447800000035,43.94299119289817,1.0
no_action,0.014556730000000018,46.61179824501265,1.0
no_action,0.009723847299999977,42.7061233616476,1.0
no_action,0.009470031999999962,42.30315340927877,1.0
no_action,0.008808182799999953,41.686209291969256,1.0
no_action,0.009577599999999964,42.57625598210101,1.0
no_action,0.012620464000000053,45.443840255749826,1.0
no_action,0.017978680000000025,48.20861962155575,1.0
no_action,0.030846523999999986,54.13076827898451,1.0
no_action,0.010754409899999984,43.73733004882195,1.0
no_action,0.014147853200000005,46.5203069884383,1.0
no_action,0.01633574510000002,47.369968661208155,1.0
no_action,0.00984634299999998,42.954630860671436,1.0
no_action,0.010258268800000026,43.524831196311304,1.0
no_action,0.019238853599999994,49.07074746391675,1.0
no_action,0.019491343899999958,49.3539982821043,1.0
no_action,0.020240226999999944,49.50435159480889,1.0
no_action,0.00817602559999997,41.13015285710667,1.0
no_action,0.01518893219999995,46.98403710728327,1.0
no_action,0.018640602800000017,48.68071969097714,1.0
no_action,0.011379939999999977,44.142876064570395,1.0
no_action,0.014701708000000036,46.889893875268264,1.0
no_action,0.011435523199999964,44.24093973487917,1.0
no_action,0.006674537500000022,38.9810619112464,1.0
no_action,0.0254029402,51.685375897522455,1.0
no_action,0.013191476499999966,45.71182286434435,1.0
no_action,0.01165227280000003,44.43381430253346,1.0
no_action,0.010633978600000038,43.3042251042228,1.0
no_action,0.01015073320000004,43.19041166061367,1.0
no_action,0.014316537599999957,46.42930817219171,1.0
no_action,0.013678222499999948,46.15864560636495,1.0
no_action,0.005622586999999957,37.38207644679404,1.0
no_action,0.013061496399999983,45.8010218614342,1.0
no_action,0.009140628199999945,42.00849313096966,1.0
no_action,0.012398846500000005,45.264307023652954,1.0
no_action,0.017745805000000003,47.988013529467246,1.0
no_action,0.02480129320000002,51.362299948893195,1.0
no_action,0.012190134200000036,44.99253773734025,1.0
no_action,0.018922117599999955,48.55821386510711,1.0
no_action,0.016600555000000017,47.469248737320726,1.0
no_action,0.013819114499999952,46.06900447002872,1.0
no_action,0.023955227199999984,51.07906493672739,1.0
no_action,0.012853729499999966,45.3541991194136,1.0
no_action,0.008954338799999961,41.51207727590516,1.0
no_action,0.007333106599999972,39.827468828256094,1.0
no_action,0.014006790399999969,46.248537702125596,1.0
no_action,0.02186242780000003,50.18547777236898,1.0
no_action,0.01830768760000001,48.43888011183142,1.0
no_action,0.028636278699999962,53.15239408662488,1.0
no_action,0.009720028000000047,42.83212503480141,1.0
no_action,0.011498345000000021,44.52880761849528,1.0
no_action,0.010197703400000036,43.41563075681101,1.0
no_action,0.019175629599999966,48.80672136413095,1.0
no_action,0.015535230400000044,47.27190499089938,1.0
