a_opt,u_opt,stress_meas,strength_meas,SCF_meas
no_action,0.0021409999999999485,65.17522349400663,417.97296582616633,2.841446230513806
no_action,0.0,61.27254310820109,402.47633030417353,1.0
no_action,1.999999999946489e-6,42.15414919487506,410.15338300684635,2.1414477372105467
no_action,0.00015900000000002024,50.90877334493399,422.7819209952706,2.973416109438701
replace,0.08500000089406967,57.56679418821392,414.53760303703467,6.850542385165653
no_action,5.000000000032756e-6,47.82309062601128,419.05673994524386,2.1691021512207205
strengthen,0.06193099924607951,46.817779155494335,437.775367987039,6.27706802023809
no_action,1.999999999946489e-6,45.27865447844762,413.63041736181697,1.8672541330529
no_action,0.0008709999999999551,47.499103277732104,435.24946684722926,3.663105468862617
no_action,0.005830000000000002,54.653024670696325,424.1585763979626,3.608747530067084
strengthen,0.06958299898952622,61.55047296319149,429.81821438486844,4.880225512267623
replace,0.08500100089410695,76.32478539125665,431.0187780925593,5.138557807240076
no_action,2.199999999996649e-5,50.39569909221597,427.61532413243697,2.44712711053583
no_action,2.8999999999945736e-5,57.33854588050383,429.6808922639517,2.2206981423627528
no_action,8.099999999999774e-5,59.45824393906364,401.3112590364148,2.3968576238246295
no_action,0.0,48.44305605472264,402.2917373506111,1.0
strengthen,0.03639600010220702,49.865566429358964,425.74776156069726,4.813021740741614
no_action,0.0011079999999999979,63.70127106583577,411.259449689769,2.780745472684511
strengthen,0.04063499996008346,64.40791257814541,453.224205413948,4.074073151176085
strengthen,0.04161699992715938,64.78300731908976,422.2031030302953,4.092179155833305
no_action,1.0000000000287557e-6,43.89142967685631,410.6193957141252,1.8656982107702684
no_action,9.80000000000425e-5,58.49543910531762,435.39293853193965,2.482489391094664
strengthen,0.03715600007672613,62.72824716752415,440.145027909159,3.938512832520713
no_action,0.0,51.40743721079705,401.83107889332314,1.0
no_action,0.0,58.26057476751806,417.97193831745943,1.0323698043048806
no_action,1.0000000000287557e-6,51.65208208325685,415.92841213074774,1.60173169128185
no_action,1.0000000000287557e-6,38.5299734036105,409.07140423027465,1.929311325695127
no_action,0.00016300000000002424,70.22412950724564,419.7851307449058,2.16012795486993
no_action,5.500000000002725e-5,55.3215757344554,408.3647403049501,2.468479700298262
no_action,1.0000000000287557e-6,52.13325695521452,422.4049498786189,1.4989174676491241
no_action,0.003426999999999958,49.3152081866692,414.27074579086866,3.8699685126951553
no_action,0.004125999999999963,49.031271481992604,433.64463310216644,3.938947860925813
no_action,0.0034999999999999476,57.11152609096769,430.1010113656673,3.345994517826225
no_action,0.006634000000000029,56.436289189393094,426.56945606143506,3.5238974931935743
no_action,1.999999999946489e-6,34.54089575860403,414.0634386683908,2.593360955912227
no_action,0.0,55.54410541540529,428.60035744361187,1.0267185427907313
no_action,5.000000000032756e-6,46.08267383077093,423.9967457461755,2.1446489234923605
no_action,0.00044399999999999995,54.205133167856,418.10033273687884,3.0420817772605826
no_action,2.8999999999945736e-5,61.00011472050173,417.85230311828553,2.082367517949461
no_action,5.000000000032756e-6,69.41813403513694,403.9827610807126,1.394800540347506
no_action,1.0000000000287557e-6,53.52713526935686,406.81179326198657,1.439792513677767
no_action,1.0000000000287557e-6,62.42262509513805,407.3785616986505,1.2003706711188558
no_action,1.999999999946489e-6,59.705923446488576,407.4176336468789,1.4760292963952975
no_action,0.009989000000000026,56.212656479164366,440.0471353792514,3.6357942472994202
no_action,0.004978999999999956,68.71153195498563,428.1434695747377,2.8415869021807545
no_action,0.0010860000000000314,54.4293919604676,423.84360663700005,3.2489677085705653
no_action,0.0,44.84423768854949,417.80027398386954,1.1866012887970059
no_action,0.0,40.641551642615056,402.6023288343786,1.0
no_action,0.0,56.660547982004694,408.54668068757314,1.0
no_action,0.000148000000000037,66.48225053845462,430.87191632960054,2.2630189457824863
no_action,0.0,62.12491656803157,418.3907723178596,1.0
replace,0.08500100089410695,73.88398107754782,435.3314787682539,6.535891094813891
no_action,0.0,48.13743398233654,403.44561854739186,1.0
strengthen,0.07485899881263447,52.37024204454307,433.89229072168075,5.811140976579821
no_action,3.2000000000032e-5,49.5931380416596,417.617676027281,2.6318931059862805
no_action,0.021772000000000014,63.04259052384941,422.0680403820685,3.434916183235449
no_action,2.8999999999945736e-5,59.21359906660384,428.35705926750035,2.145526377622066
replace,0.08500000089406967,48.74076458182912,445.8299190980952,7.702487416595987
strengthen,0.06497799914392079,53.069247114753715,429.4187171027304,5.588258401898651
