a_opt,u_opt,stress_meas,strength_meas,SCF_meas
no_action,0.03049928550000003,,417.97296582616633,
no_action,0.03305759450000001,,402.47633030417353,
no_action,0.03168004349999998,,410.15338300684635,
no_action,0.029712113500000026,,422.7819209952706,
no_action,0.03099126799999996,,414.53760303703467,
no_action,0.030400889000000042,,419.05673994524386,
no_action,0.028039373000000034,,437.775367987039,
no_action,0.031188061000000045,,413.63041736181697,
no_action,0.028236166000000007,,435.24946684722926,
no_action,0.029416923999999955,,424.1585763979626,
no_action,0.028826545000000037,,429.81821438486844,
no_action,0.028826545000000037,,431.0187780925593,
no_action,0.028826545000000037,,427.61532413243697,
no_action,0.028826545000000037,,429.6808922639517,
no_action,0.033155990999999996,,401.3112590364148,
no_action,0.03305759450000001,,402.2917373506111,
no_action,0.029121734499999996,,425.74776156069726,
no_action,0.03158164699999999,,411.259449689769,
no_action,0.026563425500000015,,453.224205413948,
no_action,0.029810510000000012,,422.2031030302953,
no_action,0.03158164699999999,,410.6193957141252,
no_action,0.028236166000000007,,435.39293853193965,
no_action,0.027448994000000004,,440.145027909159,
no_action,0.03305759450000001,,401.83107889332314,
no_action,0.03049928550000003,,417.97193831745943,
no_action,0.030597682000000015,,415.92841213074774,
no_action,0.03177843999999996,,409.07140423027465,
no_action,0.03010569949999997,,419.7851307449058,
no_action,0.03187683649999995,,408.3647403049501,
no_action,0.029810510000000012,,422.4049498786189,
no_action,0.03099126799999996,,414.27074579086866,
no_action,0.028629751999999953,,433.64463310216644,
no_action,0.028826545000000037,,430.1010113656673,
no_action,0.028924941500000023,,426.56945606143506,
no_action,0.031089664500000058,,414.0634386683908,
no_action,0.028826545000000037,,428.60035744361187,
no_action,0.029515320500000053,,423.9967457461755,
no_action,0.03049928550000003,,418.10033273687884,
no_action,0.03049928550000003,,417.85230311828553,
no_action,0.03276240500000005,,403.9827610807126,
no_action,0.032073629500000034,,406.81179326198657,
no_action,0.03197523300000005,,407.3785616986505,
no_action,0.03197523300000005,,407.4176336468789,
no_action,0.027448994000000004,,440.0471353792514,
no_action,0.028826545000000037,,428.1434695747377,
no_action,0.029515320500000053,,423.84360663700005,
no_action,0.03049928550000003,,417.80027398386954,
no_action,0.03295919800000002,,402.6023288343786,
no_action,0.03177843999999996,,408.54668068757314,
no_action,0.028826545000000037,,430.87191632960054,
no_action,0.03049928550000003,,418.3907723178596,
no_action,0.028236166000000007,,435.3314787682539,
no_action,0.032860801500000036,,403.44561854739186,
no_action,0.02843295899999998,,433.89229072168075,
no_action,0.03049928550000003,,417.617676027281,
no_action,0.0299089065,,422.0680403820685,
no_action,0.028826545000000037,,428.35705926750035,
no_action,0.027350597500000018,,445.8299190980952,
no_action,0.028826545000000037,,429.4187171027304,
no_action,0.026858614999999975,,449.9741080548775,
no_action,0.03138485400000002,,412.8603114327184,
no_action,0.03177843999999996,,409.8029591105385,
no_action,0.029712113500000026,,422.854299398821,
no_action,0.03049928550000003,,418.0811108319126,
no_action,0.03049928550000003,,418.49407916367386,
no_action,0.03138485400000002,,413.15485586918015,
no_action,0.028236166000000007,,435.60075814773154,
no_action,0.030597682000000015,,415.5790543409248,
no_action,0.026366632500000042,,454.5847637970671,
no_action,0.03049928550000003,,418.00548777622913,
no_action,0.030597682000000015,,415.59523243222844,
no_action,0.028826545000000037,,428.91232193828193,
no_action,0.030597682000000015,,416.63187655150153,
no_action,0.02843295899999998,,433.8253092455644,
no_action,0.028924941500000023,,426.0049174533989,
no_action,0.028826545000000037,,431.9049150145722,
no_action,0.030302492499999945,,419.48749777478605,
no_action,0.033155990999999996,,400.77433396719806,
no_action,0.03010569949999997,,420.36726046171617,
no_action,0.031483250500000004,,412.6529232599149,
no_action,0.03158164699999999,,411.1179689964081,
no_action,0.03168004349999998,,410.11487898669355,
no_action,0.027448994000000004,,441.6783387394655,
no_action,0.027350597500000018,,447.22839041940586,
no_action,0.03276240500000005,,403.96048502527464,
no_action,0.02843295899999998,,434.1858169115811,
no_action,0.030597682000000015,,416.2076805233797,
no_action,0.026760218499999988,,452.51104129701815,
no_action,0.028826545000000037,,428.1901526172213,
no_action,0.030007302999999985,,421.4396526591619,
no_action,0.0299089065,,421.9116206067092,
no_action,0.030597682000000015,,416.33102726293015,
no_action,0.029712113500000026,,422.7145025840914,
no_action,0.028826545000000037,,428.62388884890606,
no_action,0.028236166000000007,,437.29434018429646,
no_action,0.03049928550000003,,417.8348090771395,
no_action,0.03099126799999996,,414.22496916807154,
no_action,0.029810510000000012,,422.3219941341802,
no_action,0.03010569949999997,,420.76598617963293,
no_action,0.029712113500000026,,422.99568396101006,
no_action,0.03177843999999996,,409.7184664139209,
no_action,0.03364797350000004,,396.08065638514387,
no_action,0.03295919800000002,,402.83684460363645,
no_action,0.031089664500000058,,413.9505861498516,
no_action,0.032073629500000034,,406.6951762919059,
no_action,0.03158164699999999,,410.67224154331,
no_action,0.028924941500000023,,427.14556524451257,
no_action,0.03236881899999999,,405.89680777624403,
no_action,0.029220130999999983,,424.9226466085733,
no_action,0.030892871499999974,,415.16211137610844,
no_action,0.03010569949999997,,420.1428743028438,
no_action,0.030007302999999985,,421.19943007907636,
no_action,0.03049928550000003,,418.2042213136663,
no_action,0.03010569949999997,,420.0220240063293,
no_action,0.03384476650000001,,395.05533572136943,
no_action,0.033746370000000026,,395.9182054047512,
no_action,0.030597682000000015,,416.5606733619775,
no_action,0.03276240500000005,,403.8102382979936,
no_action,0.027448994000000004,,440.74131057224116,
no_action,0.03128645750000003,,413.4411975515088,
no_action,0.032860801500000036,,403.24695896451465,
no_action,0.029220130999999983,,425.04890882709236,
no_action,0.028826545000000037,,429.23098383778176,
no_action,0.03384476650000001,,395.51280305017383,
no_action,0.03177843999999996,,409.71756215515273,
no_action,0.03197523300000005,,407.91915747023563,
no_action,0.03305759450000001,,401.88464946494895,
no_action,0.03158164699999999,,411.3132616756091,
no_action,0.033155990999999996,,401.2627500627149,
no_action,0.031188061000000045,,413.618832817463,
no_action,0.03217202600000002,,406.46032864237264,
no_action,0.02961371700000004,,423.51031309192854,
no_action,0.03010569949999997,,420.39174971166227,
no_action,0.030597682000000015,,417.2838053919494,
no_action,0.03227042250000001,,406.27788806358035,
no_action,0.030302492499999945,,419.07109962094506,
no_action,0.03099126799999996,,415.0196923534262,
no_action,0.03168004349999998,,409.830555630305,
no_action,0.03177843999999996,,409.6122772294815,
no_action,0.03335278399999997,,397.406390395135,
no_action,0.033155990999999996,,399.8960794246509,
no_action,0.033155990999999996,,400.394863838762,
no_action,0.033155990999999996,,400.42924909655784,
no_action,0.028826545000000037,,429.14483354249853,
no_action,0.03049928550000003,,418.66901557171286,
no_action,0.03099126799999996,,414.88492232054085,
no_action,0.03177843999999996,,409.5664890033778,
no_action,0.03364797350000004,,396.19154135862107,
no_action,0.033155990999999996,,401.4228666487477,
no_action,0.030007302999999985,,421.07018442308345,
no_action,0.03168004349999998,,410.0861569074101,
no_action,0.029220130999999983,,424.99482117817206,
no_action,0.033451180499999955,,396.93367824949485,
no_action,0.029515320500000053,,423.72826411506014,
