a_opt1,a_opt2,a_opt3,u_opt,meas
no_action,no_action,no_action,0.061494128460519375,43.43135765853795
no_action,no_action,no_action,0.03756205820796144,38.58270626171274
no_action,no_action,no_action,0.044003128556711076,40.071915547927276
no_action,no_action,no_action,0.050389064784810526,41.22838624691482
no_action,no_action,no_action,0.06311802522701794,43.5890828955082
no_action,no_action,no_action,0.058667621695184136,43.063712138329265
no_action,no_action,no_action,0.05020579256678236,41.16571600719364
no_action,no_action,no_action,0.05445128215408302,42.1505152468875
no_action,no_action,no_action,0.037906306535522516,38.71779517790504
replace,strengthen,no_action,0.13973403667680345,56.905398150436426
strengthen,strengthen,no_action,0.13280564830925645,54.590899864855295
no_action,no_action,no_action,0.060552231684487756,43.315137556867064
strengthen,no_action,no_action,0.08513880110159414,46.77836239278721
strengthen,no_action,no_action,0.10549953052661003,49.46778830748072
strengthen,strengthen,no_action,0.13394563084195105,54.957697173321776
strengthen,strengthen,no_action,0.12863829801598572,53.73592326204485
strengthen,no_action,no_action,0.10452793215450455,49.322045776404245
strengthen,strengthen,no_action,0.11668553097038772,51.612241799807045
no_action,no_action,no_action,0.06324167927672286,43.629293058008166
replace,replace,strengthen,0.16168065447297952,66.59858732392846
replace,replace,strengthen,0.15517404356993564,62.71544111882343
no_action,no_action,no_action,0.06370682297490915,43.79754695199448
strengthen,strengthen,no_action,0.10732096206635307,49.60796749229407
strengthen,strengthen,no_action,0.13028017133804862,54.12014799362077
replace,replace,strengthen,0.1559379945585518,63.33083478115086
replace,replace,strengthen,0.15318860839952086,61.28100534008904
strengthen,strengthen,no_action,0.1294704631569804,53.87562866949869
replace,strengthen,no_action,0.14190743389772523,57.718001788816125
no_action,no_action,no_action,0.06817385192194203,44.32462089699101
replace,replace,strengthen,0.15429766718299462,62.02790287930422
replace,strengthen,no_action,0.14694487368396747,58.94126888145445
no_action,no_action,no_action,0.06399530516714524,43.90381929320778
strengthen,no_action,no_action,0.09974344466565853,48.52240449041601
strengthen,strengthen,no_action,0.11846402852048304,52.10904506591634
replace,strengthen,no_action,0.14902806502779503,59.43043279645305
replace,strengthen,no_action,0.14210103440351435,57.801065034235684
strengthen,strengthen,no_action,0.11782363775544212,51.91468162475252
strengthen,strengthen,no_action,0.13409611939236218,54.968905925376944
no_action,no_action,no_action,0.06816209458066612,44.32277965989917
replace,replace,replace,0.16500599165105198,75.70369949960434
replace,replace,no_action,0.1898229629551407,69.9686112692211
no_action,no_action,no_action,0.05413832296535703,42.02843429695536
strengthen,strengthen,no_action,0.11109333208669113,50.609948536733505
replace,strengthen,no_action,0.1406387129740084,57.27406879378254
replace,replace,replace,0.16500599165105198,70.87749719919886
replace,replace,strengthen,0.16332823184842868,67.85006735731662
replace,strengthen,no_action,0.1397496114886113,56.912933821313516
replace,replace,strengthen,0.15501725017227194,62.587803550495494
no_action,no_action,no_action,0.05740634412604695,42.80687925339745
strengthen,strengthen,no_action,0.10861223532355828,49.90207333557468
strengthen,no_action,no_action,0.09858144089993032,48.42486235687785
no_action,no_action,no_action,0.050389064784810526,41.22819257392582
no_action,no_action,no_action,0.061517695288167536,43.43856956197021
no_action,no_action,no_action,0.0724073117263242,45.155075256671765
strengthen,no_action,no_action,0.10068171501664248,48.6589679573869
strengthen,no_action,no_action,0.09457523777344903,47.879180023877815
no_action,no_action,no_action,0.07213722652189393,45.062056191455575
strengthen,no_action,no_action,0.08426522856701968,46.5237564356141
no_action,no_action,no_action,0.051434431314205005,41.42869994012035
strengthen,strengthen,no_action,0.1247736862358669,53.254395508535396
strengthen,strengthen,no_action,0.11603481263481692,51.40813958867707
no_action,no_action,no_action,0.05633249551892106,42.41355832597732
no_action,no_action,no_action,0.07248363714637628,45.17614380506422
strengthen,no_action,no_action,0.0887992368588761,47.3214763581089
strengthen,strengthen,no_action,0.11705115729517876,51.70073073310053
strengthen,strengthen,no_action,0.11163317617686803,50.726131905148875
strengthen,no_action,no_action,0.08851416626166764,47.20521876031703
strengthen,no_action,no_action,0.10284346352889762,49.03208896894273
no_action,no_action,no_action,0.05701695666125883,42.664157541086354
strengthen,strengthen,no_action,0.1139352784333141,51.03032718517923
strengthen,no_action,no_action,0.10541198514976886,49.435366534774964
no_action,no_action,no_action,0.053211125187960895,41.66504443231669
no_action,no_action,no_action,0.06499504505896525,44.051612342609396
no_action,no_action,no_action,0.07825067191535817,45.904942082724816
strengthen,strengthen,no_action,0.10757722448884398,49.68813288043304
strengthen,no_action,no_action,0.10176145956982585,48.84618742542143
no_action,no_action,no_action,0.07729607576993058,45.80450839322699
strengthen,no_action,no_action,0.08954150079835285,47.38272193600464
no_action,no_action,no_action,0.053772191652431085,41.88153440146017
replace,replace,strengthen,0.15547767156541117,62.95059037125736
replace,strengthen,no_action,0.1497422184967776,59.71105962276728
no_action,no_action,no_action,0.06408949934535647,43.928728334402614
strengthen,no_action,no_action,0.10095956876929307,48.77609565145417
strengthen,strengthen,no_action,0.12155976329295191,52.54040085777588
replace,strengthen,strengthen,0.15137741208983355,60.224454325473744
replace,strengthen,no_action,0.1447580653652667,58.514375654021705
strengthen,strengthen,no_action,0.12021284738558441,52.336409602424204
replace,strengthen,no_action,0.13658771097045208,55.54192523581352
no_action,no_action,no_action,0.06827966658032236,44.36844194840444
replace,strengthen,no_action,0.1478418621166789,59.224724503394484
replace,strengthen,no_action,0.13912960649888834,56.577002916423595
no_action,no_action,no_action,0.06333000147480183,43.6778448317517
strengthen,no_action,no_action,0.09193717822219517,47.639677603771716
strengthen,strengthen,no_action,0.1116125597508346,50.71630595785365
replace,strengthen,no_action,0.13993835649791792,56.99660882312042
replace,strengthen,no_action,0.13668615967873599,55.598933491305026
strengthen,strengthen,no_action,0.11051067717360555,50.54958056078814
strengthen,strengthen,no_action,0.12445953438276852,53.16950103657106
no_action,no_action,no_action,0.06497738920622986,44.037229976782434
strengthen,strengthen,no_action,0.10999845932759364,50.36675063730767
strengthen,no_action,no_action,0.10145053416164551,48.84183043052467
no_action,no_action,no_action,0.05141670159169153,41.41273104537822
no_action,no_action,no_action,0.06335944181432539,43.69449619760487
no_action,no_action,no_action,0.0751983378152632,45.46643958054509
strengthen,no_action,no_action,0.10326972789283631,49.08349689921843
strengthen,no_action,no_action,0.0979337923155205,48.27852428937324
no_action,no_action,no_action,0.07367441960214392,45.370416294630054
strengthen,no_action,no_action,0.08654083939236008,46.87932481935775
no_action,no_action,no_action,0.05309299686333213,41.61971416338119
strengthen,strengthen,no_action,0.1288495123099048,53.83034641425792
strengthen,strengthen,no_action,0.11782363775544212,51.91483128293032
no_action,no_action,no_action,0.056786847935868405,42.58283330619313
no_action,no_action,no_action,0.07511035084729434,45.44905257182067
strengthen,no_action,no_action,0.092599442943895,47.67486369739966
strengthen,strengthen,no_action,0.11937506787492617,52.21839849612502
strengthen,strengthen,no_action,0.11535006108377086,51.20723921867296
strengthen,no_action,no_action,0.09086728457912115,47.554244889732296
strengthen,no_action,no_action,0.10545578017068762,49.44964708720373
no_action,no_action,no_action,0.05811914121055907,42.84283333288336
replace,replace,strengthen,0.1526471745075889,60.66484140559008
replace,strengthen,no_action,0.1420932454195001,57.79649858021446
no_action,no_action,no_action,0.06376569842495348,43.822518941409854
strengthen,no_action,no_action,0.09635961476400338,48.114471185513594
strengthen,strengthen,no_action,0.11609742991515024,51.44745940799288
replace,strengthen,no_action,0.1437972896348131,58.25106812328186
replace,strengthen,no_action,0.13944013570979183,56.73693158039721
strengthen,strengthen,no_action,0.11542146006905683,51.266841627470164
strengthen,strengthen,no_action,0.1302159241560775,54.1050668157778
no_action,no_action,no_action,0.06723976809849452,44.211849831548804
replace,strengthen,no_action,0.15122405325090443,60.16533989189834
replace,strengthen,no_action,0.1408498449779011,57.3746943812915
no_action,no_action,no_action,0.063647946738566,43.77924017011825
strengthen,no_action,no_action,0.09477442164481342,47.95493254405148
strengthen,strengthen,no_action,0.11532558127873889,51.19763719486298
replace,strengthen,no_action,0.1421389514758052,57.81695060094457
replace,strengthen,no_action,0.13810459555535817,56.34382880097511
strengthen,strengthen,no_action,0.11391862361072876,51.0219119663818
strengthen,strengthen,no_action,0.12872481920889187,53.78325566273886
no_action,no_action,no_action,0.06591210780406431,44.15802491338357
strengthen,no_action,no_action,0.10347419930340784,49.161061360362666
strengthen,no_action,no_action,0.09342576300481953,47.757668982921736
no_action,no_action,no_action,0.04897077024837249,40.920628328604195
no_action,no_action,no_action,0.05859095647573931,43.020549234302386
no_action,no_action,no_action,0.07027620924162148,44.65127838708951
strengthen,no_action,no_action,0.09544484432123539,47.98007595119411
strengthen,no_action,no_action,0.08860233031530405,47.23925527108212
no_action,no_action,no_action,0.07005884094363125,44.56290763371464
no_action,no_action,no_action,0.07839716680252629,45.95156437289301
no_action,no_action,no_action,0.050069811502878814,41.11111602020422
replace,replace,strengthen,0.15386779638940015,61.73989507111449
replace,strengthen,no_action,0.1454539946840275,58.700143087863985
no_action,no_action,no_action,0.06395998183137841,43.89109308687746
strengthen,no_action,no_action,0.09863115145192732,48.43952789411579
strengthen,strengthen,no_action,0.11805134283844262,51.97169199591043
replace,strengthen,no_action,0.14776039730899262,59.1818772299059
replace,strengthen,no_action,0.14126524192583076,57.57725747579998
strengthen,strengthen,no_action,0.11731812704668304,51.78028068632184
strengthen,strengthen,no_action,0.1334130635092893,54.788115234111594
no_action,no_action,no_action,0.06812682236842305,44.30368998253813
replace,strengthen,no_action,0.14708069360511966,58.99974588805243
replace,strengthen,no_action,0.13837889744338444,56.38554856075986
no_action,no_action,no_action,0.06328878466920718,43.649713813175275
strengthen,no_action,no_action,0.09118092980662056,47.56138364083405
strengthen,strengthen,no_action,0.11106486098404236,50.59905711069271
replace,strengthen,no_action,0.13953738276479696,56.79984160622237
replace,strengthen,no_action,0.13589544226627923,55.41986301072561
strengthen,strengthen,no_action,0.11012210793779417,50.43444271560479
strengthen,strengthen,no_action,0.12372866378704578,53.021190936873154
no_action,no_action,no_action,0.06428376848102524,44.00454858516609
replace,replace,strengthen,0.1575336191347752,63.98479574097776
replace,strengthen,strengthen,0.15239446511187313,60.569059872278146
no_action,no_action,no_action,0.06408949934535647,43.928293274062185
strengthen,no_action,no_action,0.1028551470260112,49.03931943775346
strengthen,strengthen,no_action,0.12368665517824108,53.00837338791544
replace,replace,strengthen,0.15301179180215563,61.1103792289943
replace,strengthen,no_action,0.14842430453469502,59.30728566085965
strengthen,strengthen,no_action,0.1229013707181888,52.79328660470446
replace,strengthen,no_action,0.1377998150321118,56.173157202243495
no_action,no_action,no_action,0.06833257295567408,44.39192386747502
strengthen,no_action,no_action,0.10057933858170386,48.6291579462613
strengthen,no_action,no_action,0.08871107721567564,47.27705206926433
no_action,no_action,no_action,0.04781218941457144,40.689868756478326
no_action,no_action,no_action,0.05716445595107245,42.71304876191685
no_action,no_action,no_action,0.06806803471996427,44.284183468586996
strengthen,no_action,no_action,0.09007254468825862,47.49133124999816
strengthen,no_action,no_action,0.08513880110159414,46.777583611431936
no_action,no_action,no_action,0.06721036549458458,44.19904219454737
no_action,no_action,no_action,0.07540363388573212,45.53695094220519
no_action,no_action,no_action,0.048255905612996426,40.873395139725204
no_action,no_action,no_action,0.08260401472379664,46.35588308206239
no_action,no_action,no_action,0.07261867118161558,45.20726093156964
no_action,no_action,no_action,0.04229159841068175,39.611408719739366
no_action,no_action,no_action,0.051203939381886276,41.33011241611117
no_action,no_action,no_action,0.05701695666125883,42.664800887029855
no_action,no_action,no_action,0.07372723987546004,45.38929239638878
no_action,no_action,no_action,0.07065217229298326,44.78295944460849
no_action,no_action,no_action,0.056798648674860945,42.59247285788151
no_action,no_action,no_action,0.06351252841093669,43.72903446081671
no_action,no_action,no_action,0.04265312171344416,39.7673154964079
replace,replace,no_action,0.18266779135888334,68.40492602280644
replace,replace,strengthen,0.15781415673059476,64.18099323468408
no_action,no_action,no_action,0.063141578646703,43.602856529852986
strengthen,strengthen,no_action,0.10873762684032034,49.923202078698274
strengthen,strengthen,no_action,0.13352289416386276,54.83137348373675
replace,replace,strengthen,0.15881903951562096,64.85039410980184
replace,replace,strengthen,0.15503412607202047,62.620670754349305
strengthen,strengthen,no_action,0.1322329359645783,54.5653950384413
replace,strengthen,no_action,0.14554426383534277,58.74497647721071
no_action,no_action,no_action,0.06655246768499334,44.17618671121699
strengthen,no_action,no_action,0.09619259166744383,48.057286226218835
strengthen,no_action,no_action,0.08509764492484322,46.75874981267812
no_action,no_action,no_action,0.04717907738642512,40.43254597032951
no_action,no_action,no_action,0.05620267196156725,42.37556903746119
no_action,no_action,no_action,0.06394820732322071,43.88445651579981
strengthen,no_action,no_action,0.0870255107662187,46.96453940621539
no_action,no_action,no_action,0.08180872320334542,46.27906993631306
no_action,no_action,no_action,0.06370682297490915,43.80268847786978
no_action,no_action,no_action,0.07221942812327853,45.08759024213615
no_action,no_action,no_action,0.04761102343359668,40.60880117012259
replace,strengthen,no_action,0.1357980306249434,55.35217974810909
strengthen,strengthen,no_action,0.1247541997746689,53.245351075182136
no_action,no_action,no_action,0.058467109847960115,42.981312649414264
no_action,no_action,no_action,0.07959745655481054,46.13379776057834
strengthen,no_action,no_action,0.10045655337375654,48.58191347796217
strengthen,strengthen,no_action,0.12671531790912705,53.579237296418015
strengthen,strengthen,no_action,0.12122621608703411,52.467087711279724
strengthen,no_action,no_action,0.09866337732893526,48.44924777444891
strengthen,strengthen,no_action,0.11048907531546119,50.53395471883829
no_action,no_action,no_action,0.0604284649286858,43.26728037800804
strengthen,strengthen,no_action,0.12991444673963168,54.02107133308467
strengthen,strengthen,no_action,0.11842397828421135,52.08224060316568
no_action,no_action,no_action,0.056934354907946516,42.63665379837757
no_action,no_action,no_action,0.07540949934673435,45.537760607715605
strengthen,no_action,no_action,0.09378320075364933,47.79066424637137
strengthen,strengthen,no_action,0.12043358765826571,52.389502828303954
strengthen,strengthen,no_action,0.11585392594221182,51.36603574735849
strengthen,no_action,no_action,0.09229180060201939,47.668577269825484
strengthen,no_action,no_action,0.10702472262961439,49.587050251799084
no_action,no_action,no_action,0.05826069108299281,42.89981853839056
replace,replace,strengthen,0.16317004825078585,67.74523898452385
replace,replace,strengthen,0.1569813651430044,63.64739832191319
no_action,no_action,no_action,0.06334766570210637,43.683556665402634
strengthen,strengthen,no_action,0.10783869328894836,49.815228330406
strengthen,strengthen,no_action,0.13274815754055075,54.576881834738934
replace,replace,strengthen,0.15795986082842367,64.29681635558984
replace,replace,strengthen,0.1543383883823878,62.133654323741375
strengthen,strengthen,no_action,0.1309278498663436,54.318843332901366
replace,strengthen,no_action,0.1442714069719467,58.373656615121135
no_action,no_action,no_action,0.06730445313602186,44.239771891388685
replace,replace,strengthen,0.1623552502629273,67.14702167147585
replace,replace,strengthen,0.1557683585610796,63.161904999142145
no_action,no_action,no_action,0.06357140645579118,43.74723157001341
strengthen,strengthen,no_action,0.10761453545549456,49.71023232903115
strengthen,strengthen,no_action,0.1309745737981558,54.34090158397097
replace,replace,strengthen,0.15713405914072903,63.79345874815253
replace,replace,strengthen,0.1537566147910569,61.68980128857073
strengthen,strengthen,no_action,0.13017902737952752,54.08996124235169
replace,strengthen,no_action,0.14303960142293656,58.03323413766227
no_action,no_action,no_action,0.06807979231246142,44.28814634757109
replace,replace,strengthen,0.15948056990576334,65.61854292196936
replace,replace,strengthen,0.1540455333867517,61.91429160457443
no_action,no_action,no_action,0.0638893343106679,43.867936744773644
strengthen,no_action,no_action,0.10537401435265252,49.41067369161523
strengthen,strengthen,no_action,0.12860615649173274,53.71497996377917
replace,replace,strengthen,0.15488427237425348,62.501334343628656
replace,strengthen,strengthen,0.15204872813882184,60.545939669715565
strengthen,strengthen,no_action,0.12600757133074733,53.48172554051873
replace,strengthen,no_action,0.14040045759062222,57.14708217077972
no_action,no_action,no_action,0.06827966658032236,44.37072861816516
replace,strengthen,strengthen,0.15188598923521207,60.41233436803119
replace,strengthen,no_action,0.14127982539034648,57.583424125232725
no_action,no_action,no_action,0.06370682297490915,43.80155196436405
strengthen,no_action,no_action,0.09586183860527672,48.03450053575979
strengthen,strengthen,no_action,0.11574021804123727,51.32166845665279
replace,strengthen,no_action,0.14303279951283265,58.0317444672334
replace,strengthen,no_action,0.13906629665418554,56.53842353736828
strengthen,strengthen,no_action,0.11487061557455505,51.14353372156047
strengthen,strengthen,no_action,0.12964392135326608,53.9427403699222
no_action,no_action,no_action,0.06717508211073854,44.18553052271775
replace,strengthen,no_action,0.14357183057546485,58.13233154394722
replace,strengthen,no_action,0.13676607048233722,55.64498270509184
no_action,no_action,no_action,0.06233562419922301,43.52712785131659
strengthen,no_action,no_action,0.0886287993002227,47.24899203587277
strengthen,strengthen,no_action,0.10913140846199972,50.13926871819956
replace,strengthen,no_action,0.13756018208577475,56.0391730421481
strengthen,strengthen,no_action,0.13322922126001333,54.726155037991134
strengthen,strengthen,no_action,0.10884464524827232,49.982641894276945
strengthen,strengthen,no_action,0.12068854828698003,52.443873537890745
no_action,no_action,no_action,0.06387755961380327,43.8647450039632
strengthen,strengthen,no_action,0.13280564830925645,54.59137193211885
strengthen,strengthen,no_action,0.12164282522496925,52.581693509811444
no_action,no_action,no_action,0.0573709466838238,42.79095123680892
no_action,no_action,no_action,0.07727849046118662,45.79806870486108
strengthen,no_action,no_action,0.09671073435361216,48.133296716402604
strengthen,strengthen,no_action,0.12328192054187277,52.90018354317106
strengthen,strengthen,no_action,0.11766708574534829,51.83931748778107
strengthen,no_action,no_action,0.09579150811435845,48.00674850431641
strengthen,strengthen,no_action,0.1088888513663573,49.99532527698453
no_action,no_action,no_action,0.058667621695184136,43.06373239885412
replace,strengthen,no_action,0.14251985900664482,57.9224637325838
replace,strengthen,no_action,0.13626379062791022,55.46522887325785
no_action,no_action,no_action,0.061653202104033245,43.494083169122845
strengthen,no_action,no_action,0.08842891899993294,47.170887271991155
strengthen,strengthen,no_action,0.10894091307585259,50.02617178454814
replace,strengthen,no_action,0.13715186383642425,55.854646803824366
strengthen,strengthen,no_action,0.13221447219512789,54.55752532237514
strengthen,strengthen,no_action,0.10824858781349153,49.87144121936322
strengthen,strengthen,no_action,0.12014634966285584,52.30287508062532
no_action,no_action,no_action,0.0637715859267115,43.82761283879771
replace,strengthen,no_action,0.13805788717315814,56.31510889483652
strengthen,strengthen,no_action,0.13015662526701338,54.08100670382856
no_action,no_action,no_action,0.059663121270792104,43.19691772674968
strengthen,no_action,no_action,0.08429757838268218,46.53984446041097
strengthen,no_action,no_action,0.10341875264879448,49.135850845899284
strengthen,strengthen,no_action,0.13133935563097765,54.43506299136433
strengthen,strengthen,no_action,0.12477955434905738,53.25572845087026
strengthen,no_action,no_action,0.10247560436206425,48.99517080736591
strengthen,strengthen,no_action,0.11534616647432291,51.20581489623688
no_action,no_action,no_action,0.06166498510870644,43.50016076554948
no_action,no_action,no_action,0.06362439602386316,43.7682713227122
no_action,no_action,no_action,0.058054262669469114,42.82146289144749
no_action,no_action,no_action,0.03492830940692838,38.20880584665751
no_action,no_action,no_action,0.04231530575883258,39.62553209547011
no_action,no_action,no_action,0.04790093620896729,40.725714863872675
no_action,no_action,no_action,0.05843762204368308,42.97151129994483
no_action,no_action,no_action,0.05649771998509323,42.47171147399429
no_action,no_action,no_action,0.04774710730238241,40.66609492028632
no_action,no_action,no_action,0.05304574465021605,41.60296185067691
no_action,no_action,no_action,0.037010018181058646,38.33731969307581
replace,strengthen,no_action,0.1403284072290101,57.105075754743524
strengthen,strengthen,no_action,0.13332542578909837,54.762974400607305
no_action,no_action,no_action,0.06068778176768941,43.35273558773796
strengthen,no_action,no_action,0.08650257332236891,46.85726338472017
strengthen,no_action,no_action,0.10670991070693726,49.57876381351447
replace,strengthen,no_action,0.1348477293567407,55.13414619114383
strengthen,strengthen,no_action,0.12952306975689534,53.89780121310833
strengthen,no_action,no_action,0.10540322608716053,49.43128313421738
strengthen,strengthen,no_action,0.11712255001558236,51.748792393595515
no_action,no_action,no_action,0.06331233717672768,43.67063775652145
replace,replace,strengthen,0.1710080860256002,72.13806389249031
replace,replace,strengthen,0.16236315026280954,67.16676199145292
no_action,no_action,no_action,0.058372748181167326,42.94759581338285
strengthen,strengthen,no_action,0.1100268999962102,50.38624302162948
replace,strengthen,no_action,0.13777740031772182,56.16285052473598
replace,replace,strengthen,0.1635932546444796,67.95460450930423
replace,replace,strengthen,0.15915175151066313,65.3303610585281
replace,strengthen,no_action,0.1371401607467953,55.849810706855735
replace,replace,strengthen,0.1526869465069962,60.76891387310931
no_action,no_action,no_action,0.06321223815085741,43.62236919721881
strengthen,strengthen,no_action,0.11772479658887752,51.86848857336054
strengthen,strengthen,no_action,0.10930397832655203,50.18182843097615
no_action,no_action,no_action,0.054032029900359484,41.964765157106065
no_action,no_action,no_action,0.06987671328962142,44.488544643680875
strengthen,no_action,no_action,0.08347746775189112,46.448428357775
strengthen,strengthen,no_action,0.11025632885812185,50.44912713859603
strengthen,no_action,no_action,0.1060713136426373,49.55877549219658
no_action,no_action,no_action,0.08256890778419002,46.34222040776341
strengthen,no_action,no_action,0.09580031825674354,48.01117059665969
no_action,no_action,no_action,0.054610705677823994,42.193701840959534
no_action,no_action,no_action,0.07188474056447447,44.992105462774155
no_action,no_action,no_action,0.06415425667527808,43.95368411620907
no_action,no_action,no_action,0.038298004967056605,38.89470768388518
no_action,no_action,no_action,0.04723233328388187,40.4485159627584
no_action,no_action,no_action,0.05316387423664959,41.655152103826815
no_action,no_action,no_action,0.06580620431545936,44.11825116615984
no_action,no_action,no_action,0.06248287191921809,43.57009085079036
no_action,no_action,no_action,0.053016211760712806,41.58976335140688
no_action,no_action,no_action,0.05688715321267746,42.617281260292614
no_action,no_action,no_action,0.038654064499891956,39.035656493637205
replace,strengthen,no_action,0.1458063340624829,58.778260726085236
replace,strengthen,no_action,0.13783094062375556,56.1968166242412
no_action,no_action,no_action,0.063200461645467,43.62054889266108
strengthen,no_action,no_action,0.09006668030183453,47.48320948815212
strengthen,strengthen,no_action,0.11034961610367847,50.4828240085357
replace,strengthen,no_action,0.13917535164769565,56.60591900051507
replace,strengthen,no_action,0.1353125392508565,55.243230128934925
strengthen,strengthen,no_action,0.1098298812932103,50.32027206387495
strengthen,strengthen,no_action,0.12324195046360542,52.87461096898908
no_action,no_action,no_action,0.06418369151074022,43.9709379469692
strengthen,strengthen,no_action,0.11621174685969757,51.45501962976199
strengthen,strengthen,no_action,0.10783771542769742,49.81404752816249
no_action,no_action,no_action,0.05360683209143047,41.8195670453091
no_action,no_action,no_action,0.06803864060133324,44.274982706109455
no_action,no_action,no_action,0.08034641185389624,46.18177733318895
strengthen,strengthen,no_action,0.1090401096614243,50.07410568153638
strengthen,no_action,no_action,0.1035998982136717,49.20787177012774
no_action,no_action,no_action,0.07941587013678053,46.0784463309571
strengthen,no_action,no_action,0.09266986393905746,47.70218820409248
no_action,no_action,no_action,0.054173753419282655,42.04230232065934
strengthen,strengthen,no_action,0.12320289626802539,52.865816245260554
strengthen,strengthen,no_action,0.11421112394563956,51.06531308311432
no_action,no_action,no_action,0.055394975585932656,42.29362989906537
no_action,no_action,no_action,0.07186712472401713,44.98775471529177
strengthen,no_action,no_action,0.08764234317154361,47.07992298084219
strengthen,strengthen,no_action,0.11582945121512152,51.350653417075634
strengthen,strengthen,no_action,0.11004061159286657,50.40020648679003
strengthen,no_action,no_action,0.08704019137365487,46.96654640601509
strengthen,no_action,no_action,0.10090694623931432,48.748144261481265
no_action,no_action,no_action,0.05668654038190279,42.53801892140079
no_action,no_action,no_action,0.05386668005439588,41.91658659233767
no_action,no_action,no_action,0.0500166003846052,41.09587200780373
no_action,no_action,no_action,0.03196953077103015,37.09751839676163
no_action,no_action,no_action,0.036387496811240094,38.325568186241675
no_action,no_action,no_action,0.04031320549668804,39.27923105389781
no_action,no_action,no_action,0.05037724099966534,41.225937302084404
no_action,no_action,no_action,0.04804292738306803,40.79269970833251
no_action,no_action,no_action,0.04021238273793437,39.22755116215344
no_action,no_action,no_action,0.04388464750540866,40.03964823284814
no_action,no_action,no_action,0.032219230270332126,37.20891705417448
replace,strengthen,no_action,0.13659259946392524,55.54328790248478
strengthen,strengthen,no_action,0.1258475404512088,53.411582799142046
no_action,no_action,no_action,0.05859685384756764,43.02635149188146
no_action,no_action,no_action,0.08044596128773841,46.21605964709861
strengthen,no_action,no_action,0.10079580146277953,48.69308154991453
strengthen,strengthen,no_action,0.12865576086434583,53.749411389995394
strengthen,strengthen,no_action,0.1223481087297649,52.62413007178258
strengthen,no_action,no_action,0.10039221027045603,48.5588493929044
strengthen,strengthen,no_action,0.11133946237400537,50.66817156486582
no_action,no_action,no_action,0.060552231684487756,43.31569579133404
replace,strengthen,no_action,0.1376985304453634,56.12078903570011
strengthen,strengthen,no_action,0.1295591264745657,53.912758221830195
no_action,no_action,no_action,0.058962475519292346,43.1556836622957
strengthen,no_action,no_action,0.08349512583586458,46.45959933192915
strengthen,no_action,no_action,0.10282594875025713,49.02531101478423
strengthen,strengthen,no_action,0.1307004776053415,54.26268276685321
strengthen,strengthen,no_action,0.12392098169724497,53.09711074613146
strengthen,no_action,no_action,0.10190169145302759,48.88627267480661
strengthen,strengthen,no_action,0.11422193073873593,51.07111913633944
no_action,no_action,no_action,0.06155893693362079,43.45538793565278
strengthen,no_action,no_action,0.08768050305208352,47.0961794584999
no_action,no_action,no_action,0.07820379251839915,45.88405137841975
no_action,no_action,no_action,0.04375431469463597,39.97881126527348
no_action,no_action,no_action,0.05355367949098744,41.79254001046275
no_action,no_action,no_action,0.05968080729068958,43.20102179280149
no_action,no_action,no_action,0.07941001238521683,46.07614714278468
no_action,no_action,no_action,0.07508688735813807,45.43629077538353
no_action,no_action,no_action,0.05884453635239062,43.12469483439314
no_action,no_action,no_action,0.06817385192194203,44.324095553827
no_action,no_action,no_action,0.04415714919340875,40.143337939074485
replace,strengthen,no_action,0.15046870785129218,59.92344371876503
replace,strengthen,no_action,0.14044130474699837,57.16997784113095
no_action,no_action,no_action,0.0635890697159167,43.755655198173095
strengthen,no_action,no_action,0.09456646055139631,47.87571502785091
strengthen,strengthen,no_action,0.1142297697257998,51.07521728398418
replace,strengthen,no_action,0.14151295128972663,57.606341902907246
replace,strengthen,no_action,0.1377647587516622,56.15284643227229
strengthen,strengthen,no_action,0.11227783571311838,50.90183323408486
strengthen,strengthen,no_action,0.12791870921026308,53.626387684100166
no_action,no_action,no_action,0.06584738930799272,44.12939341092181
strengthen,strengthen,no_action,0.13123909891118177,54.401453491043455
strengthen,strengthen,no_action,0.12050897081439002,52.415556481713
no_action,no_action,no_action,0.057211654683772976,42.7406723891838
no_action,no_action,no_action,0.07705573711837731,45.712205307198445
strengthen,no_action,no_action,0.09582665475459727,48.01979953359238
strengthen,strengthen,no_action,0.1227930803799887,52.7302776817467
strengthen,strengthen,no_action,0.11700709588374121,51.68196532325488
strengthen,no_action,no_action,0.0946308998592659,47.89474882242958
strengthen,strengthen,no_action,0.10823975162000728,49.85979388726712
no_action,no_action,no_action,0.05856146949845453,43.01022561117903
replace,replace,strengthen,0.17333482763743827,73.63286244231703
replace,strengthen,strengthen,0.1882321927000326,68.34701514342954
no_action,no_action,no_action,0.05680454903253718,42.59544811489231
strengthen,strengthen,no_action,0.11040067289844345,50.50475518089094
replace,strengthen,no_action,0.1392561476198933,56.64686156969363
replace,replace,replace,0.16500599165105198,69.1847062207033
replace,replace,strengthen,0.1608826514848707,66.39442101331858
replace,strengthen,no_action,0.1380549735369351,56.31401502190274
replace,replace,strengthen,0.15340118979635317,61.54436085522751
no_action,no_action,no_action,0.060546338108159015,43.312915920974696
replace,replace,strengthen,0.1602301805945933,66.09128829585144
replace,replace,strengthen,0.1544942360800655,62.30127983143082
no_action,no_action,no_action,0.0637892483848087,43.83713368956392
strengthen,no_action,no_action,0.10562497640531904,49.50819057653561
