a_opt,u_opt,meas,error
no_action,0.026855108000000016,65.17522349400663,5.0
no_action,0.02720283999999995,61.27254310820109,5.0
no_action,0.014713510400000018,42.15414919487506,5.0
no_action,0.01992770300000002,50.90877334493399,5.0
no_action,0.024068971900000014,57.56679418821392,5.0
no_action,0.01767735920000002,47.82309062601128,5.0
no_action,0.016137365700000017,46.817779155494335,5.0
no_action,0.014224600000000032,45.27865447844762,5.0
no_action,0.017353091900000006,47.499103277732104,5.0
no_action,0.021115326799999945,54.653024670696325,5.0
no_action,0.02608617499999999,61.55047296319149,5.0
no_action,0.028888444000000013,76.32478539125665,5.0
no_action,0.019883198000000046,50.39569909221597,5.0
no_action,0.022783294899999973,57.33854588050383,5.0
no_action,0.02486571829999995,59.45824393906364,5.0
no_action,0.017775373999999955,48.44305605472264,5.0
no_action,0.01865248399999997,49.865566429358964,5.0
no_action,0.02675342260000002,63.70127106583577,5.0
no_action,0.026578674999999996,64.40791257814541,5.0
no_action,0.028761594999999973,64.78300731908976,5.0
no_action,0.015161139399999968,43.89142967685631,5.0
no_action,0.024554144,58.49543910531762,5.0
no_action,0.02697559100000002,62.72824716752415,5.0
no_action,0.01855930920000004,51.40743721079705,5.0
no_action,0.02456794799999995,58.26057476751806,5.0
no_action,0.018957625199999995,51.65208208325685,5.0
no_action,0.011672168799999993,38.5299734036105,5.0
no_action,0.0300328634,70.22412950724564,5.0
no_action,0.021409870000000053,55.3215757344554,5.0
no_action,0.020009790000000027,52.13325695521452,5.0
no_action,0.018225393599999973,49.3152081866692,5.0
no_action,0.018150036500000022,49.031271481992604,5.0
no_action,0.02446513540000006,57.11152609096769,5.0
no_action,0.020467233500000015,56.436289189393094,5.0
no_action,0.011806218599999974,34.54089575860403,5.0
no_action,0.022441689099999995,55.54410541540529,5.0
no_action,0.016476617499999957,46.08267383077093,5.0
no_action,0.02219527499999996,54.205133167856,5.0
no_action,0.024770077999999973,61.00011472050173,5.0
no_action,0.03010707800000001,69.41813403513694,5.0
no_action,0.020618319999999968,53.52713526935686,5.0
no_action,0.027777794499999953,62.42262509513805,5.0
no_action,0.026391089800000045,59.705923446488576,5.0
no_action,0.02327592590000005,56.212656479164366,5.0
no_action,0.02930322799999996,68.71153195498563,5.0
no_action,0.020794326400000007,54.4293919604676,5.0
no_action,0.01479596790000004,44.84423768854949,5.0
no_action,0.013091195999999972,40.641551642615056,5.0
no_action,0.023285794900000045,56.660547982004694,5.0
no_action,0.028526626400000032,66.48225053845462,5.0
no_action,0.027155699599999972,62.12491656803157,5.0
no_action,0.02946730959999999,73.88398107754782,5.0
no_action,0.016998172300000003,48.13743398233654,5.0
no_action,0.020487989100000048,52.37024204454307,5.0
no_action,0.01916290799999998,49.5931380416596,5.0
no_action,0.026594509000000044,63.04259052384941,5.0
no_action,0.024149848500000015,59.21359906660384,5.0
no_action,0.017889369000000044,48.74076458182912,5.0
no_action,0.021343271699999944,53.069247114753715,5.0
no_action,0.025676608000000045,60.73273204851216,5.0
no_action,0.02647860440000005,60.21148865104991,5.0
no_action,0.016921842200000037,47.164410084024915,5.0
no_action,0.027949935300000006,61.83440966786809,5.0
no_action,0.02340988899999996,58.97173743130034,5.0
no_action,0.025563891200000022,64.04790199436636,5.0
no_action,0.01714496089999995,46.457768571715285,5.0
no_action,0.014991404800000052,43.361985362587106,5.0
no_action,0.029910100900000014,68.07893883727202,5.0
no_action,0.015794155399999954,45.69045765585406,5.0
no_action,0.02182192390000004,54.87617323909072,5.0
no_action,0.020588836499999985,53.29888696164677,5.0
no_action,0.030143412000000036,67.50369578727359,5.0
no_action,0.029404518400000024,66.97425147300437,5.0
no_action,0.029860596000000017,65.58702667141307,5.0
no_action,0.025693356400000034,60.46998205764472,5.0
no_action,0.02311056239999998,58.027635111577816,5.0
no_action,0.021836976799999963,53.98010358523699,5.0
no_action,0.025846137000000047,57.79643403510698,5.0
no_action,0.021918964199999946,55.98950791076997,5.0
no_action,0.012415089099999999,39.69447186528835,5.0
no_action,0.023788897999999947,56.885577564623695,5.0
no_action,0.029594121599999967,71.17120928457234,5.0
no_action,0.019054635399999964,50.65419249881078,5.0
no_action,0.013872681399999975,41.44754711472375,5.0
no_action,0.024743776400000028,58.73242419464617,5.0
no_action,0.018024104200000002,50.13294910134853,5.0
no_action,0.020431633199999966,51.89394371856035,5.0
no_action,0.0122197208,36.981700072312876,5.0
no_action,0.022226619999999975,55.098977486045165,5.0
no_action,0.02215702399999997,55.76670366381553,5.0
no_action,0.015710803299999965,44.38343061140606,5.0
no_action,0.025338529,59.9569078049267,5.0
no_action,0.02122207399999998,53.754155058893,5.0
no_action,0.029659942400000028,72.3357077462502,5.0
no_action,0.029686024600000027,66.02144346131121,5.0
no_action,0.01985795010000002,52.838046038282876,5.0
no_action,0.019778541500000024,52.60510638234263,5.0
no_action,0.01965089600000003,51.159757703372115,5.0
no_action,0.013930298599999946,42.78674231258867,5.0
no_action,0.02595409660000003,63.36657787212859,5.0
no_action,0.02556884429999995,61.188266728377585,5.0
no_action,0.02297066219999999,58.010901449745084,5.0
no_action,0.013573884000000036,42.445670634441576,5.0
no_action,0.017965582300000005,49.573243495146954,5.0
no_action,0.021546616600000013,54.99386782523351,5.0
no_action,0.01694072560000004,47.06103645722483,5.0
no_action,0.017952316599999962,46.24256262773848,5.0
no_action,0.014494320399999983,44.98948504390111,5.0
no_action,0.016229612800000015,46.797262320125974,5.0
no_action,0.02100462599999997,52.62162383400869,5.0
no_action,0.024452256100000014,58.23717790178398,5.0
no_action,0.029081070000000042,70.26567695472741,5.0
no_action,0.018500008600000006,49.15552434963972,5.0
no_action,0.021717206499999975,54.808039579994066,5.0
no_action,0.024294205999999985,56.53379069119158,5.0
no_action,0.018472574200000036,47.56578100005353,5.0
no_action,0.018848872399999994,48.72391710807383,5.0
no_action,0.025305021999999955,59.98824909827399,5.0
no_action,0.024568934000000042,60.56356093109003,5.0
no_action,0.026567333200000043,60.86894412629325,5.0
no_action,0.015428032400000014,43.8600766674772,5.0
no_action,0.02118253800000003,55.74992361871219,5.0
no_action,0.025109892999999994,59.196062179504096,5.0
no_action,0.018894271600000012,49.979230431424064,5.0
no_action,0.023149904399999977,55.5587089358938,5.0
no_action,0.018862480000000015,50.178407931630446,5.0
no_action,0.012214004599999995,39.49504973176481,5.0
no_action,0.02745095959999999,65.29883102667156,5.0
no_action,0.02003220360000002,53.16592434724235,5.0
no_action,0.01882090000000003,50.57015621229145,5.0
no_action,0.017674387100000022,48.27584322083166,5.0
no_action,0.01836126920000003,48.04467629513361,5.0
no_action,0.02227427500000001,54.623211532209744,5.0
no_action,0.022445365399999972,54.073467747472,5.0
no_action,0.011611371500000023,36.24734416788823,5.0
no_action,0.021469536999999983,53.34709677537329,5.0
no_action,0.01532399409999996,45.64407699632239,5.0
no_action,0.01926251440000004,52.2569731916206,5.0
no_action,0.022591044400000038,57.78910401454181,5.0
no_action,0.02794451320000002,64.64263021731819,5.0
no_action,0.018916840699999993,51.704981542621574,5.0
no_action,0.024049631000000016,58.94724012256211,5.0
no_action,0.023437063200000052,56.73543883793275,5.0
no_action,0.022189628799999972,53.89139728860695,5.0
no_action,0.026905834000000017,64.06735048817407,5.0
no_action,0.0197666675,52.439553375143646,5.0
no_action,0.013233633400000056,44.63580483229639,5.0
no_action,0.013063484599999953,41.214190095944076,5.0
no_action,0.021962427399999984,54.25604793099504,5.0
no_action,0.02625264000000005,62.25238214104813,5.0
no_action,0.024399677599999947,58.704860874540316,5.0
no_action,0.028509432999999973,68.27849734695788,5.0
no_action,0.01798571680000005,47.316958943111544,5.0
no_action,0.020740723199999977,50.76309750390345,5.0
no_action,0.018399785499999988,48.502119672870556,5.0
no_action,0.023175253000000007,59.45198466539082,5.0
no_action,0.024101204499999973,56.334613190985195,5.0
no_action,0.016068951399999976,47.808160248075325,5.0
no_action,0.019675918899999978,51.332192131214825,5.0
no_action,0.022312314899999963,57.57141454625289,5.0
no_action,0.024613991199999963,57.14704449564954,5.0
no_action,0.016972443999999975,46.52477202434165,5.0
no_action,0.025099673599999983,58.46834482748203,5.0
no_action,0.023335422800000005,56.13770166191362,5.0
no_action,0.02454267659999998,60.27045849487716,5.0
no_action,0.01578919440000004,45.94946019152561,5.0
no_action,0.013922438499999967,43.42902984456881,5.0
no_action,0.02724955480000002,63.55232511867786,5.0
no_action,0.016337758000000036,45.324754394238056,5.0
no_action,0.020194432399999962,52.80330012904215,5.0
no_action,0.019652875000000014,51.51915329738213,5.0
no_action,0.02741630380000004,63.08399127804683,5.0
no_action,0.02762582680000003,62.65294445513844,5.0
no_action,0.026333983000000005,61.52353607871453,5.0
no_action,0.025012721800000026,57.35749677297592,5.0
no_action,0.02259373330000003,55.36906123184581,5.0
no_action,0.019218067800000016,52.07376546979964,5.0
no_action,0.02096157639999996,55.180828991400816,5.0
no_action,0.021677690500000013,53.70972099357349,5.0
no_action,0.013217433999999972,40.44312557026123,5.0
no_action,0.022916694299999985,54.439255652816,5.0
no_action,0.028405267499999942,66.06989555235441,5.0
no_action,0.01715677339999999,49.3659766269661,5.0
no_action,0.013413000400000041,41.870390905297455,5.0
no_action,0.023185747300000004,55.94286491032419,5.0
